,tested_combination,combination_played_order,score_prediction_0,score_prediction_1,score_prediction_2
297,13 BLUE - 10 BLUE,13 BLUE - 10 BLUE,-12.5,-4.4,9.466666666666667
790,9 BLUE - 13 BLUE,13 BLUE - 9 BLUE,-12.733333333333333,-4.8,11.533333333333333
791,9 BLUE - 13 BLUE,9 BLUE - 13 BLUE,-5.866666666666666,-5.733333333333333,3.7
704,8 BLUE - 13 BLUE,13 BLUE - 8 BLUE,-13.133333333333333,-5.2,10.766666666666667
705,8 BLUE - 13 BLUE,8 BLUE - 13 BLUE,-5.0,-6.8,1.9333333333333333
320,13 BLUE - 7 BLUE,13 BLUE - 7 BLUE,-14.2,-4.933333333333334,10.5
321,13 BLUE - 7 BLUE,7 BLUE - 13 BLUE,-4.6,-7.333333333333333,1.5666666666666667
593,6 BLUE - 13 BLUE,6 BLUE - 13 BLUE,-1.0666666666666667,-7.2,-2.3
592,6 BLUE - 13 BLUE,13 BLUE - 6 BLUE,-12.566666666666666,-3.8666666666666667,8.833333333333334
520,5 BLUE - 13 BLUE,13 BLUE - 5 BLUE,-12.633333333333333,-4.133333333333334,7.333333333333333
521,5 BLUE - 13 BLUE,5 BLUE - 13 BLUE,2.2666666666666666,-6.8,-8.166666666666666
312,13 BLUE - 4 BLUE,13 BLUE - 4 BLUE,-13.333333333333334,-4.266666666666667,8.866666666666667
313,13 BLUE - 4 BLUE,4 BLUE - 13 BLUE,4.033333333333333,-7.733333333333333,-8.533333333333333
308,13 BLUE - 3 BLUE,13 BLUE - 3 BLUE,-13.466666666666667,-0.9333333333333333,9.0
309,13 BLUE - 3 BLUE,3 BLUE - 13 BLUE,4.066666666666666,-6.4,-7.233333333333333
363,2 BLUE - 13 BLUE,2 BLUE - 13 BLUE,5.6,-6.4,-10.433333333333334
362,2 BLUE - 13 BLUE,13 BLUE - 2 BLUE,-13.433333333333334,-2.0,8.7
7,1 BLUE - 13 BLUE,13 BLUE - 1 BLUE,-12.466666666666667,-1.7333333333333334,7.666666666666667
6,1 BLUE - 13 BLUE,1 BLUE - 13 BLUE,7.533333333333333,-5.866666666666666,-12.566666666666666
304,13 BLUE - 13 GREEN,13 BLUE - 13 GREEN,-13.233333333333333,0.6666666666666666,11.666666666666666
305,13 BLUE - 13 GREEN,13 GREEN - 13 BLUE,-13.233333333333333,0.6666666666666666,11.666666666666666
303,13 BLUE - 12 GREEN,13 BLUE - 12 GREEN,-15.533333333333333,-2.533333333333333,18.366666666666667
302,13 BLUE - 12 GREEN,12 GREEN - 13 BLUE,-14.633333333333333,-2.533333333333333,18.066666666666666
301,13 BLUE - 11 GREEN,13 BLUE - 11 GREEN,-13.566666666666666,-0.8,10.133333333333333
300,13 BLUE - 11 GREEN,11 GREEN - 13 BLUE,-10.533333333333333,-1.6,9.3
298,13 BLUE - 10 GREEN,10 GREEN - 13 BLUE,-9.833333333333334,-0.13333333333333333,5.466666666666667
299,13 BLUE - 10 GREEN,13 BLUE - 10 GREEN,-13.066666666666666,0.8,6.433333333333334
327,13 BLUE - 9 GREEN,9 GREEN - 13 BLUE,-6.666666666666667,-1.6,2.7
326,13 BLUE - 9 GREEN,13 BLUE - 9 GREEN,-14.0,-1.0666666666666667,4.6
324,13 BLUE - 8 GREEN,13 BLUE - 8 GREEN,-12.433333333333334,1.0666666666666667,2.7666666666666666
325,13 BLUE - 8 GREEN,8 GREEN - 13 BLUE,-5.7,-1.0666666666666667,1.0333333333333334
322,13 BLUE - 7 GREEN,13 BLUE - 7 GREEN,-13.166666666666666,0.5333333333333333,-0.2
323,13 BLUE - 7 GREEN,7 GREEN - 13 BLUE,-3.4,-1.2,-2.2
319,13 BLUE - 6 GREEN,6 GREEN - 13 BLUE,-3.6333333333333333,0.13333333333333333,-2.8666666666666667
318,13 BLUE - 6 GREEN,13 BLUE - 6 GREEN,-11.966666666666667,3.466666666666667,-0.6
317,13 BLUE - 5 GREEN,5 GREEN - 13 BLUE,-2.6333333333333333,-0.9333333333333333,-4.933333333333334
316,13 BLUE - 5 GREEN,13 BLUE - 5 GREEN,-12.033333333333333,1.8666666666666667,-2.6333333333333333
315,13 BLUE - 4 GREEN,4 GREEN - 13 BLUE,1.5666666666666667,-2.2666666666666666,-7.666666666666667
314,13 BLUE - 4 GREEN,13 BLUE - 4 GREEN,-11.7,0.8,-5.233333333333333
311,13 BLUE - 3 GREEN,3 GREEN - 13 BLUE,-0.3,-0.8,-5.1
310,13 BLUE - 3 GREEN,13 BLUE - 3 GREEN,-11.833333333333334,4.266666666666667,-2.1
307,13 BLUE - 2 GREEN,2 GREEN - 13 BLUE,2.933333333333333,-2.0,-9.2
306,13 BLUE - 2 GREEN,13 BLUE - 2 GREEN,-12.633333333333333,4.133333333333334,-5.6
294,13 BLUE - 1 GREEN,1 GREEN - 13 BLUE,3.1333333333333333,-0.26666666666666666,-11.166666666666666
295,13 BLUE - 1 GREEN,13 BLUE - 1 GREEN,-10.7,7.2,-7.866666666666666
866,Jester - 13 BLUE,13 BLUE - Jester,-8.2,15.066666666666666,-13.733333333333333
867,Jester - 13 BLUE,Jester - 13 BLUE,6.7,-7.466666666666667,-19.366666666666667
204,12 BLUE - 11 BLUE,11 BLUE - 12 BLUE,-11.0,-4.933333333333334,8.266666666666667
205,12 BLUE - 11 BLUE,12 BLUE - 11 BLUE,-11.0,-4.933333333333334,8.266666666666667
201,12 BLUE - 10 BLUE,12 BLUE - 10 BLUE,-12.0,-5.066666666666666,9.8
200,12 BLUE - 10 BLUE,10 BLUE - 12 BLUE,-9.733333333333333,-5.6,8.066666666666666
789,9 BLUE - 12 BLUE,9 BLUE - 12 BLUE,-6.266666666666667,-6.666666666666667,3.8
788,9 BLUE - 12 BLUE,12 BLUE - 9 BLUE,-10.066666666666666,-6.133333333333334,8.133333333333333
234,12 BLUE - 8 BLUE,12 BLUE - 8 BLUE,-10.933333333333334,-4.133333333333334,6.8
235,12 BLUE - 8 BLUE,8 BLUE - 12 BLUE,-4.533333333333333,-6.533333333333333,0.2
230,12 BLUE - 7 BLUE,12 BLUE - 7 BLUE,-12.533333333333333,-4.133333333333334,7.7
231,12 BLUE - 7 BLUE,7 BLUE - 12 BLUE,-3.5,-7.466666666666667,-0.36666666666666664
227,12 BLUE - 6 BLUE,6 BLUE - 12 BLUE,0.6333333333333333,-7.733333333333333,-5.833333333333333
226,12 BLUE - 6 BLUE,12 BLUE - 6 BLUE,-8.566666666666666,-5.733333333333333,3.5
518,5 BLUE - 12 BLUE,12 BLUE - 5 BLUE,-11.366666666666667,-5.466666666666667,9.766666666666667
519,5 BLUE - 12 BLUE,5 BLUE - 12 BLUE,0.26666666666666666,-6.933333333333334,-3.2333333333333334
221,12 BLUE - 4 BLUE,4 BLUE - 12 BLUE,3.8666666666666667,-6.666666666666667,-8.566666666666666
220,12 BLUE - 4 BLUE,12 BLUE - 4 BLUE,-10.133333333333333,-4.8,5.366666666666666
216,12 BLUE - 3 BLUE,12 BLUE - 3 BLUE,-11.3,-3.066666666666667,6.866666666666666
217,12 BLUE - 3 BLUE,3 BLUE - 12 BLUE,3.2333333333333334,-7.066666666666666,-7.8
213,12 BLUE - 2 BLUE,2 BLUE - 12 BLUE,5.466666666666667,-7.2,-9.233333333333333
212,12 BLUE - 2 BLUE,12 BLUE - 2 BLUE,-10.7,-4.0,6.966666666666667
197,12 BLUE - 1 BLUE,12 BLUE - 1 BLUE,-9.433333333333334,-4.4,6.2
196,12 BLUE - 1 BLUE,1 BLUE - 12 BLUE,7.066666666666666,-7.2,-10.7
209,12 BLUE - 12 GREEN,12 GREEN - 12 BLUE,-10.933333333333334,-0.8,6.733333333333333
208,12 BLUE - 12 GREEN,12 BLUE - 12 GREEN,-10.966666666666667,-0.6666666666666666,6.733333333333333
207,12 BLUE - 11 GREEN,12 BLUE - 11 GREEN,-10.766666666666667,0.5333333333333333,3.533333333333333
206,12 BLUE - 11 GREEN,11 GREEN - 12 BLUE,-9.6,0.0,3.1666666666666665
202,12 BLUE - 10 GREEN,10 GREEN - 12 BLUE,-7.733333333333333,-0.9333333333333333,0.6333333333333333
203,12 BLUE - 10 GREEN,12 BLUE - 10 GREEN,-11.133333333333333,-0.13333333333333333,1.7333333333333334
238,12 BLUE - 9 GREEN,12 BLUE - 9 GREEN,-11.166666666666666,1.4666666666666666,1.5
239,12 BLUE - 9 GREEN,9 GREEN - 12 BLUE,-6.833333333333333,-0.8,0.03333333333333333
236,12 BLUE - 8 GREEN,12 BLUE - 8 GREEN,-10.266666666666667,-0.13333333333333333,-0.13333333333333333
237,12 BLUE - 8 GREEN,8 GREEN - 12 BLUE,-5.166666666666667,-2.6666666666666665,-1.7333333333333334
232,12 BLUE - 7 GREEN,12 BLUE - 7 GREEN,-10.533333333333333,-1.6,-1.6333333333333333
233,12 BLUE - 7 GREEN,7 GREEN - 12 BLUE,-3.3,-3.3333333333333335,-3.566666666666667
228,12 BLUE - 6 GREEN,12 BLUE - 6 GREEN,-9.966666666666667,1.7333333333333334,-4.866666666666666
229,12 BLUE - 6 GREEN,6 GREEN - 12 BLUE,-1.3666666666666667,-1.6,-6.833333333333333
225,12 BLUE - 5 GREEN,5 GREEN - 12 BLUE,0.13333333333333333,-3.466666666666667,-7.566666666666666
224,12 BLUE - 5 GREEN,12 BLUE - 5 GREEN,-9.4,0.8,-5.066666666666666
222,12 BLUE - 4 GREEN,12 BLUE - 4 GREEN,-10.133333333333333,1.0666666666666667,-6.066666666666666
223,12 BLUE - 4 GREEN,4 GREEN - 12 BLUE,-0.03333333333333333,-1.7333333333333334,-8.0
218,12 BLUE - 3 GREEN,12 BLUE - 3 GREEN,-9.5,2.933333333333333,-7.033333333333333
219,12 BLUE - 3 GREEN,3 GREEN - 12 BLUE,0.8666666666666667,-1.4666666666666666,-9.2
215,12 BLUE - 2 GREEN,2 GREEN - 12 BLUE,2.933333333333333,-0.9333333333333333,-9.8
214,12 BLUE - 2 GREEN,12 BLUE - 2 GREEN,-9.533333333333333,4.8,-7.133333333333334
199,12 BLUE - 1 GREEN,12 BLUE - 1 GREEN,-8.866666666666667,4.8,-9.266666666666667
198,12 BLUE - 1 GREEN,1 GREEN - 12 BLUE,4.533333333333333,-2.6666666666666665,-12.066666666666666
865,Jester - 12 BLUE,Jester - 12 BLUE,8.8,-8.266666666666667,-19.566666666666666
864,Jester - 12 BLUE,12 BLUE - Jester,-6.0,11.866666666666667,-14.533333333333333
123,11 BLUE - 10 BLUE,11 BLUE - 10 BLUE,-8.8,-5.866666666666666,8.033333333333333
122,11 BLUE - 10 BLUE,10 BLUE - 11 BLUE,-8.8,-5.866666666666666,8.033333333333333
787,9 BLUE - 11 BLUE,9 BLUE - 11 BLUE,-7.066666666666666,-5.466666666666667,4.0
786,9 BLUE - 11 BLUE,11 BLUE - 9 BLUE,-8.5,-4.933333333333334,5.533333333333333
702,8 BLUE - 11 BLUE,11 BLUE - 8 BLUE,-9.533333333333333,-6.4,7.533333333333333
703,8 BLUE - 11 BLUE,8 BLUE - 11 BLUE,-5.033333333333333,-7.333333333333333,2.5
144,11 BLUE - 7 BLUE,11 BLUE - 7 BLUE,-9.033333333333333,-6.8,5.733333333333333
145,11 BLUE - 7 BLUE,7 BLUE - 11 BLUE,-2.933333333333333,-8.133333333333333,-1.4666666666666666
591,6 BLUE - 11 BLUE,6 BLUE - 11 BLUE,-0.7666666666666667,-7.333333333333333,-2.3666666666666667
590,6 BLUE - 11 BLUE,11 BLUE - 6 BLUE,-8.166666666666666,-6.133333333333334,4.8
516,5 BLUE - 11 BLUE,11 BLUE - 5 BLUE,-9.166666666666666,-6.666666666666667,6.4
517,5 BLUE - 11 BLUE,5 BLUE - 11 BLUE,-1.3,-8.133333333333333,-2.0
136,11 BLUE - 4 BLUE,11 BLUE - 4 BLUE,-7.733333333333333,-5.066666666666666,0.9333333333333333
137,11 BLUE - 4 BLUE,4 BLUE - 11 BLUE,3.7666666666666666,-8.0,-10.266666666666667
133,11 BLUE - 3 BLUE,3 BLUE - 11 BLUE,4.7,-7.333333333333333,-9.2
132,11 BLUE - 3 BLUE,11 BLUE - 3 BLUE,-7.2,-4.8,4.033333333333333
360,2 BLUE - 11 BLUE,11 BLUE - 2 BLUE,-8.533333333333333,-4.0,4.433333333333334
361,2 BLUE - 11 BLUE,2 BLUE - 11 BLUE,6.833333333333333,-6.8,-11.166666666666666
4,1 BLUE - 11 BLUE,1 BLUE - 11 BLUE,6.7,-7.6,-11.0
5,1 BLUE - 11 BLUE,11 BLUE - 1 BLUE,-9.0,-5.333333333333333,5.766666666666667
126,11 BLUE - 11 GREEN,11 BLUE - 11 GREEN,-9.366666666666667,-1.3333333333333333,0.7
127,11 BLUE - 11 GREEN,11 GREEN - 11 BLUE,-10.0,-1.2,1.1333333333333333
124,11 BLUE - 10 GREEN,10 GREEN - 11 BLUE,-7.566666666666666,-1.2,-2.7666666666666666
125,11 BLUE - 10 GREEN,11 BLUE - 10 GREEN,-9.166666666666666,-0.6666666666666666,-2.3333333333333335
151,11 BLUE - 9 GREEN,9 GREEN - 11 BLUE,-7.1,-2.6666666666666665,-0.16666666666666666
150,11 BLUE - 9 GREEN,11 BLUE - 9 GREEN,-9.366666666666667,-1.2,0.6333333333333333
148,11 BLUE - 8 GREEN,11 BLUE - 8 GREEN,-8.3,-1.2,-1.9666666666666666
149,11 BLUE - 8 GREEN,8 GREEN - 11 BLUE,-4.133333333333334,-2.533333333333333,-2.7666666666666666
146,11 BLUE - 7 GREEN,11 BLUE - 7 GREEN,-9.133333333333333,-3.066666666666667,-4.666666666666667
147,11 BLUE - 7 GREEN,7 GREEN - 11 BLUE,-4.066666666666666,-2.8,-5.533333333333333
143,11 BLUE - 6 GREEN,6 GREEN - 11 BLUE,-0.6333333333333333,-2.8,-8.9
142,11 BLUE - 6 GREEN,11 BLUE - 6 GREEN,-7.9,0.13333333333333333,-7.1
141,11 BLUE - 5 GREEN,5 GREEN - 11 BLUE,-2.3666666666666667,-1.8666666666666667,-6.0
140,11 BLUE - 5 GREEN,11 BLUE - 5 GREEN,-9.733333333333333,0.0,-4.5
139,11 BLUE - 4 GREEN,4 GREEN - 11 BLUE,1.7333333333333334,-2.533333333333333,-9.1
138,11 BLUE - 4 GREEN,11 BLUE - 4 GREEN,-7.333333333333333,0.6666666666666666,-7.166666666666667
134,11 BLUE - 3 GREEN,11 BLUE - 3 GREEN,-9.466666666666667,-0.26666666666666666,-6.7
135,11 BLUE - 3 GREEN,3 GREEN - 11 BLUE,2.7333333333333334,-3.466666666666667,-8.933333333333334
131,11 BLUE - 2 GREEN,2 GREEN - 11 BLUE,3.6333333333333333,-2.533333333333333,-13.466666666666667
130,11 BLUE - 2 GREEN,11 BLUE - 2 GREEN,-8.0,1.2,-11.566666666666666
120,11 BLUE - 1 GREEN,1 GREEN - 11 BLUE,5.933333333333334,-3.6,-15.2
121,11 BLUE - 1 GREEN,11 BLUE - 1 GREEN,-5.466666666666667,3.8666666666666667,-12.466666666666667
860,Jester - 11 BLUE,11 BLUE - Jester,-5.3,11.6,-14.6
861,Jester - 11 BLUE,Jester - 11 BLUE,8.1,-8.266666666666667,-19.566666666666666
784,9 BLUE - 10 BLUE,10 BLUE - 9 BLUE,-4.966666666666667,-6.133333333333334,2.966666666666667
785,9 BLUE - 10 BLUE,9 BLUE - 10 BLUE,-4.966666666666667,-6.133333333333334,2.966666666666667
701,8 BLUE - 10 BLUE,8 BLUE - 10 BLUE,-4.533333333333333,-6.133333333333334,0.13333333333333333
700,8 BLUE - 10 BLUE,10 BLUE - 8 BLUE,-6.566666666666666,-6.0,2.1666666666666665
643,7 BLUE - 10 BLUE,7 BLUE - 10 BLUE,-2.6,-6.933333333333334,-1.4666666666666666
642,7 BLUE - 10 BLUE,10 BLUE - 7 BLUE,-7.233333333333333,-6.133333333333334,3.7333333333333334
589,6 BLUE - 10 BLUE,6 BLUE - 10 BLUE,-1.5666666666666667,-7.066666666666666,-1.4333333333333333
588,6 BLUE - 10 BLUE,10 BLUE - 6 BLUE,-6.566666666666666,-6.266666666666667,3.566666666666667
515,5 BLUE - 10 BLUE,5 BLUE - 10 BLUE,3.3666666666666667,-7.866666666666666,-7.066666666666666
514,5 BLUE - 10 BLUE,10 BLUE - 5 BLUE,-4.933333333333334,-6.4,0.9333333333333333
72,10 BLUE - 4 BLUE,10 BLUE - 4 BLUE,-6.333333333333333,-4.8,2.2666666666666666
73,10 BLUE - 4 BLUE,4 BLUE - 10 BLUE,3.3,-7.466666666666667,-6.833333333333333
68,10 BLUE - 3 BLUE,10 BLUE - 3 BLUE,-7.333333333333333,-6.4,2.466666666666667
69,10 BLUE - 3 BLUE,3 BLUE - 10 BLUE,3.3333333333333335,-8.0,-7.766666666666667
358,2 BLUE - 10 BLUE,10 BLUE - 2 BLUE,-5.533333333333333,-4.933333333333334,0.9333333333333333
359,2 BLUE - 10 BLUE,2 BLUE - 10 BLUE,6.133333333333334,-8.4,-10.966666666666667
3,1 BLUE - 10 BLUE,10 BLUE - 1 BLUE,-5.6,-5.066666666666666,1.6333333333333333
2,1 BLUE - 10 BLUE,1 BLUE - 10 BLUE,7.5,-8.266666666666667,-11.166666666666666
64,10 BLUE - 10 GREEN,10 BLUE - 10 GREEN,-7.233333333333333,-0.4,-2.3333333333333335
65,10 BLUE - 10 GREEN,10 GREEN - 10 BLUE,-8.566666666666666,-0.6666666666666666,-2.2333333333333334
84,10 BLUE - 9 GREEN,10 BLUE - 9 GREEN,-8.166666666666666,-1.2,-4.466666666666667
85,10 BLUE - 9 GREEN,9 GREEN - 10 BLUE,-6.133333333333334,-0.9333333333333333,-4.533333333333333
83,10 BLUE - 8 GREEN,8 GREEN - 10 BLUE,-2.7333333333333334,-2.8,-6.966666666666667
82,10 BLUE - 8 GREEN,10 BLUE - 8 GREEN,-6.4,-2.0,-6.466666666666667
81,10 BLUE - 7 GREEN,7 GREEN - 10 BLUE,-4.066666666666666,-1.2,-5.7
80,10 BLUE - 7 GREEN,10 BLUE - 7 GREEN,-7.4,-1.2,-5.133333333333334
78,10 BLUE - 6 GREEN,10 BLUE - 6 GREEN,-7.3,-0.13333333333333333,-8.566666666666666
79,10 BLUE - 6 GREEN,6 GREEN - 10 BLUE,-0.9333333333333333,-2.4,-9.966666666666667
76,10 BLUE - 5 GREEN,10 BLUE - 5 GREEN,-6.966666666666667,-1.2,-7.633333333333334
77,10 BLUE - 5 GREEN,5 GREEN - 10 BLUE,0.4666666666666667,-4.4,-8.933333333333334
74,10 BLUE - 4 GREEN,10 BLUE - 4 GREEN,-7.633333333333334,-0.9333333333333333,-8.066666666666666
75,10 BLUE - 4 GREEN,4 GREEN - 10 BLUE,1.5,-3.7333333333333334,-9.833333333333334
70,10 BLUE - 3 GREEN,10 BLUE - 3 GREEN,-6.033333333333333,-1.3333333333333333,-10.4
71,10 BLUE - 3 GREEN,3 GREEN - 10 BLUE,2.966666666666667,-4.533333333333333,-11.933333333333334
67,10 BLUE - 2 GREEN,2 GREEN - 10 BLUE,5.466666666666667,-4.0,-13.2
66,10 BLUE - 2 GREEN,10 BLUE - 2 GREEN,-4.933333333333334,-0.6666666666666666,-11.3
63,10 BLUE - 1 GREEN,10 BLUE - 1 GREEN,-5.566666666666666,0.9333333333333333,-11.5
62,10 BLUE - 1 GREEN,1 GREEN - 10 BLUE,5.633333333333334,-3.466666666666667,-13.533333333333333
857,Jester - 10 BLUE,Jester - 10 BLUE,11.7,-9.2,-19.8
856,Jester - 10 BLUE,10 BLUE - Jester,-1.2,6.4,-15.9
815,9 BLUE - 8 BLUE,9 BLUE - 8 BLUE,-2.7333333333333334,-5.6,-1.3
814,9 BLUE - 8 BLUE,8 BLUE - 9 BLUE,-2.7333333333333334,-5.6,-1.3
810,9 BLUE - 7 BLUE,7 BLUE - 9 BLUE,-1.7333333333333334,-6.533333333333333,-2.3
811,9 BLUE - 7 BLUE,9 BLUE - 7 BLUE,-3.033333333333333,-5.733333333333333,-1.5
806,9 BLUE - 6 BLUE,6 BLUE - 9 BLUE,-0.13333333333333333,-6.533333333333333,-6.4
807,9 BLUE - 6 BLUE,9 BLUE - 6 BLUE,-3.3333333333333335,-6.133333333333334,-3.3
543,5 BLUE - 9 BLUE,9 BLUE - 5 BLUE,-4.3,-7.333333333333333,1.8666666666666667
542,5 BLUE - 9 BLUE,5 BLUE - 9 BLUE,0.36666666666666664,-8.266666666666667,-2.8
801,9 BLUE - 4 BLUE,9 BLUE - 4 BLUE,-3.8333333333333335,-6.533333333333333,-0.03333333333333333
800,9 BLUE - 4 BLUE,4 BLUE - 9 BLUE,3.033333333333333,-7.733333333333333,-7.333333333333333
796,9 BLUE - 3 BLUE,3 BLUE - 9 BLUE,2.966666666666667,-8.0,-7.966666666666667
797,9 BLUE - 3 BLUE,9 BLUE - 3 BLUE,-5.2,-6.4,0.4666666666666667
792,9 BLUE - 2 BLUE,2 BLUE - 9 BLUE,5.933333333333334,-7.866666666666666,-10.733333333333333
793,9 BLUE - 2 BLUE,9 BLUE - 2 BLUE,-5.133333333333334,-4.4,0.13333333333333333
780,9 BLUE - 1 BLUE,1 BLUE - 9 BLUE,7.133333333333334,-8.666666666666666,-12.666666666666666
781,9 BLUE - 1 BLUE,9 BLUE - 1 BLUE,-3.8,-6.533333333333333,-2.3333333333333335
818,9 BLUE - 9 GREEN,9 BLUE - 9 GREEN,-5.233333333333333,-2.6666666666666665,-4.166666666666667
819,9 BLUE - 9 GREEN,9 GREEN - 9 BLUE,-6.133333333333334,-2.2666666666666666,-4.066666666666666
817,9 BLUE - 8 GREEN,9 BLUE - 8 GREEN,-5.2,-2.933333333333333,-7.9
816,9 BLUE - 8 GREEN,8 GREEN - 9 BLUE,-2.566666666666667,-2.6666666666666665,-8.266666666666667
813,9 BLUE - 7 GREEN,9 BLUE - 7 GREEN,-3.7666666666666666,-1.6,-7.933333333333334
812,9 BLUE - 7 GREEN,7 GREEN - 9 BLUE,-2.9,-2.8,-8.033333333333333
809,9 BLUE - 6 GREEN,9 BLUE - 6 GREEN,-3.2333333333333334,-2.533333333333333,-8.866666666666667
808,9 BLUE - 6 GREEN,6 GREEN - 9 BLUE,0.6333333333333333,-5.733333333333333,-9.933333333333334
805,9 BLUE - 5 GREEN,9 BLUE - 5 GREEN,-5.266666666666667,-1.0666666666666667,-8.166666666666666
804,9 BLUE - 5 GREEN,5 GREEN - 9 BLUE,1.2,-3.3333333333333335,-9.5
803,9 BLUE - 4 GREEN,9 BLUE - 4 GREEN,-4.166666666666667,-1.6,-9.866666666666667
802,9 BLUE - 4 GREEN,4 GREEN - 9 BLUE,0.13333333333333333,-3.6,-11.033333333333333
799,9 BLUE - 3 GREEN,9 BLUE - 3 GREEN,-2.566666666666667,-0.13333333333333333,-13.133333333333333
798,9 BLUE - 3 GREEN,3 GREEN - 9 BLUE,4.866666666666666,-4.4,-14.733333333333333
795,9 BLUE - 2 GREEN,9 BLUE - 2 GREEN,-3.6,-2.2666666666666666,-10.933333333333334
794,9 BLUE - 2 GREEN,2 GREEN - 9 BLUE,4.3,-5.866666666666666,-12.4
782,9 BLUE - 1 GREEN,1 GREEN - 9 BLUE,6.966666666666667,-6.133333333333334,-15.266666666666667
783,9 BLUE - 1 GREEN,9 BLUE - 1 GREEN,-2.8666666666666667,-2.4,-13.566666666666666
894,Jester - 9 BLUE,9 BLUE - Jester,-1.5,5.2,-16.2
895,Jester - 9 BLUE,Jester - 9 BLUE,11.7,-9.333333333333334,-19.833333333333332
722,8 BLUE - 7 BLUE,7 BLUE - 8 BLUE,-2.2333333333333334,-6.533333333333333,-0.9333333333333333
723,8 BLUE - 7 BLUE,8 BLUE - 7 BLUE,-2.2333333333333334,-6.533333333333333,-0.9333333333333333
612,6 BLUE - 8 BLUE,6 BLUE - 8 BLUE,-0.03333333333333333,-7.466666666666667,-1.9333333333333333
613,6 BLUE - 8 BLUE,8 BLUE - 6 BLUE,-1.3666666666666667,-7.333333333333333,-0.5
540,5 BLUE - 8 BLUE,5 BLUE - 8 BLUE,-1.1333333333333333,-7.466666666666667,-3.1333333333333333
541,5 BLUE - 8 BLUE,8 BLUE - 5 BLUE,-4.1,-6.533333333333333,-0.7
714,8 BLUE - 4 BLUE,4 BLUE - 8 BLUE,4.866666666666666,-8.266666666666667,-10.433333333333334
715,8 BLUE - 4 BLUE,8 BLUE - 4 BLUE,-0.43333333333333335,-6.533333333333333,-5.366666666666666
711,8 BLUE - 3 BLUE,8 BLUE - 3 BLUE,-0.9666666666666667,-7.066666666666666,-3.3333333333333335
710,8 BLUE - 3 BLUE,3 BLUE - 8 BLUE,5.466666666666667,-8.133333333333333,-10.233333333333333
707,8 BLUE - 2 BLUE,8 BLUE - 2 BLUE,-2.8666666666666667,-7.333333333333333,-1.8666666666666667
706,8 BLUE - 2 BLUE,2 BLUE - 8 BLUE,3.533333333333333,-8.4,-8.566666666666666
696,8 BLUE - 1 BLUE,1 BLUE - 8 BLUE,8.033333333333333,-8.4,-12.0
697,8 BLUE - 1 BLUE,8 BLUE - 1 BLUE,-2.8666666666666667,-5.733333333333333,-2.3333333333333335
727,8 BLUE - 8 GREEN,8 GREEN - 8 BLUE,-3.4,-3.066666666666667,-6.5
726,8 BLUE - 8 GREEN,8 BLUE - 8 GREEN,-4.133333333333334,-3.2,-6.6
725,8 BLUE - 7 GREEN,8 BLUE - 7 GREEN,-5.1,-2.933333333333333,-8.733333333333333
724,8 BLUE - 7 GREEN,7 GREEN - 8 BLUE,-1.0333333333333334,-4.0,-9.433333333333334
720,8 BLUE - 6 GREEN,6 GREEN - 8 BLUE,-1.3,-3.7333333333333334,-10.0
721,8 BLUE - 6 GREEN,8 BLUE - 6 GREEN,-3.933333333333333,-2.8,-9.266666666666667
718,8 BLUE - 5 GREEN,5 GREEN - 8 BLUE,3.3333333333333335,-2.933333333333333,-13.766666666666667
719,8 BLUE - 5 GREEN,8 BLUE - 5 GREEN,-2.466666666666667,-2.1333333333333333,-12.9
717,8 BLUE - 4 GREEN,8 BLUE - 4 GREEN,-0.5,-2.933333333333333,-13.0
716,8 BLUE - 4 GREEN,4 GREEN - 8 BLUE,2.3333333333333335,-5.333333333333333,-13.633333333333333
713,8 BLUE - 3 GREEN,8 BLUE - 3 GREEN,-1.2333333333333334,-1.3333333333333333,-14.6
712,8 BLUE - 3 GREEN,3 GREEN - 8 BLUE,5.166666666666667,-4.4,-15.8
708,8 BLUE - 2 GREEN,2 GREEN - 8 BLUE,7.6,-5.2,-15.066666666666666
709,8 BLUE - 2 GREEN,8 BLUE - 2 GREEN,-0.8,-2.933333333333333,-13.733333333333333
699,8 BLUE - 1 GREEN,8 BLUE - 1 GREEN,-0.13333333333333333,-3.066666666666667,-14.033333333333333
698,8 BLUE - 1 GREEN,1 GREEN - 8 BLUE,7.366666666666666,-5.333333333333333,-15.133333333333333
892,Jester - 8 BLUE,8 BLUE - Jester,1.1,4.666666666666667,-16.333333333333332
893,Jester - 8 BLUE,Jester - 8 BLUE,12.8,-8.8,-19.7
611,6 BLUE - 7 BLUE,7 BLUE - 6 BLUE,1.4,-6.266666666666667,-5.266666666666667
610,6 BLUE - 7 BLUE,6 BLUE - 7 BLUE,1.4,-6.266666666666667,-5.266666666666667
539,5 BLUE - 7 BLUE,7 BLUE - 5 BLUE,-1.0666666666666667,-7.066666666666666,-2.066666666666667
538,5 BLUE - 7 BLUE,5 BLUE - 7 BLUE,0.7666666666666667,-7.466666666666667,-4.166666666666667
651,7 BLUE - 4 BLUE,7 BLUE - 4 BLUE,0.6666666666666666,-7.733333333333333,-4.733333333333333
650,7 BLUE - 4 BLUE,4 BLUE - 7 BLUE,2.6666666666666665,-8.4,-6.533333333333333
647,7 BLUE - 3 BLUE,7 BLUE - 3 BLUE,-0.3333333333333333,-6.933333333333334,-5.733333333333333
