,trial_number,tested_combination,combination_played_order,number_of_turns_won
1224,3,8 RED - 6 RED,8 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
1225,3,8 RED - 6 RED,8 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
1226,3,8 RED - 6 RED,8 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
1227,3,8 RED - 6 RED,8 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
1228,3,8 RED - 6 RED,6 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1229,3,8 RED - 6 RED,6 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1230,3,8 RED - 6 RED,6 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1231,3,8 RED - 6 RED,6 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1232,4,8 RED - 6 RED,8 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
1233,4,8 RED - 6 RED,8 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
1234,4,8 RED - 6 RED,8 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
1235,4,8 RED - 6 RED,8 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
1236,4,8 RED - 6 RED,6 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1237,4,8 RED - 6 RED,6 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1238,4,8 RED - 6 RED,6 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1239,4,8 RED - 6 RED,6 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1240,0,8 RED - 13 RED,8 RED - 13 RED,"{0: 1, 1: 0, 2: 1}"
1241,0,8 RED - 13 RED,8 RED - 13 RED,"{0: 1, 1: 0, 2: 1}"
1242,0,8 RED - 13 RED,8 RED - 13 RED,"{0: 1, 1: 0, 2: 1}"
1243,0,8 RED - 13 RED,8 RED - 13 RED,"{0: 1, 1: 0, 2: 1}"
1244,0,8 RED - 13 RED,13 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1245,0,8 RED - 13 RED,13 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1246,0,8 RED - 13 RED,13 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1247,0,8 RED - 13 RED,13 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1248,1,8 RED - 13 RED,8 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
1249,1,8 RED - 13 RED,8 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
1250,1,8 RED - 13 RED,8 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
1251,1,8 RED - 13 RED,8 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
1252,1,8 RED - 13 RED,13 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1253,1,8 RED - 13 RED,13 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1254,1,8 RED - 13 RED,13 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1255,1,8 RED - 13 RED,13 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1256,2,8 RED - 13 RED,8 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
1257,2,8 RED - 13 RED,8 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
1258,2,8 RED - 13 RED,8 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
1259,2,8 RED - 13 RED,8 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
1260,2,8 RED - 13 RED,13 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1261,2,8 RED - 13 RED,13 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1262,2,8 RED - 13 RED,13 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1263,2,8 RED - 13 RED,13 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1264,3,8 RED - 13 RED,8 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
1265,3,8 RED - 13 RED,8 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
1266,3,8 RED - 13 RED,8 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
1267,3,8 RED - 13 RED,8 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
1268,3,8 RED - 13 RED,13 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1269,3,8 RED - 13 RED,13 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1270,3,8 RED - 13 RED,13 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1271,3,8 RED - 13 RED,13 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1272,4,8 RED - 13 RED,8 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
1273,4,8 RED - 13 RED,8 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
1274,4,8 RED - 13 RED,8 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
1275,4,8 RED - 13 RED,8 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
1276,4,8 RED - 13 RED,13 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1277,4,8 RED - 13 RED,13 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1278,4,8 RED - 13 RED,13 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1279,4,8 RED - 13 RED,13 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1280,0,8 RED - 7 RED,8 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
1281,0,8 RED - 7 RED,8 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
1282,0,8 RED - 7 RED,8 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
1283,0,8 RED - 7 RED,8 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
1284,0,8 RED - 7 RED,7 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1285,0,8 RED - 7 RED,7 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1286,0,8 RED - 7 RED,7 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1287,0,8 RED - 7 RED,7 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1288,1,8 RED - 7 RED,8 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
1289,1,8 RED - 7 RED,8 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
1290,1,8 RED - 7 RED,8 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
1291,1,8 RED - 7 RED,8 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
1292,1,8 RED - 7 RED,7 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1293,1,8 RED - 7 RED,7 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1294,1,8 RED - 7 RED,7 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1295,1,8 RED - 7 RED,7 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1296,2,8 RED - 7 RED,8 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
1297,2,8 RED - 7 RED,8 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
1298,2,8 RED - 7 RED,8 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
1299,2,8 RED - 7 RED,8 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
1300,2,8 RED - 7 RED,7 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1301,2,8 RED - 7 RED,7 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1302,2,8 RED - 7 RED,7 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1303,2,8 RED - 7 RED,7 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1304,3,8 RED - 7 RED,8 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
1305,3,8 RED - 7 RED,8 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
1306,3,8 RED - 7 RED,8 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
1307,3,8 RED - 7 RED,8 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
1308,3,8 RED - 7 RED,7 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1309,3,8 RED - 7 RED,7 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1310,3,8 RED - 7 RED,7 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1311,3,8 RED - 7 RED,7 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1312,4,8 RED - 7 RED,8 RED - 7 RED,"{0: 1, 1: 1, 2: 0}"
1313,4,8 RED - 7 RED,8 RED - 7 RED,"{0: 1, 1: 1, 2: 0}"
1314,4,8 RED - 7 RED,8 RED - 7 RED,"{0: 1, 1: 1, 2: 0}"
1315,4,8 RED - 7 RED,8 RED - 7 RED,"{0: 1, 1: 1, 2: 0}"
1316,4,8 RED - 7 RED,7 RED - 8 RED,"{0: 1, 1: 1, 2: 0}"
1317,4,8 RED - 7 RED,7 RED - 8 RED,"{0: 1, 1: 1, 2: 0}"
1318,4,8 RED - 7 RED,7 RED - 8 RED,"{0: 1, 1: 1, 2: 0}"
1319,4,8 RED - 7 RED,7 RED - 8 RED,"{0: 1, 1: 1, 2: 0}"
1320,0,8 RED - 5 RED,8 RED - 5 RED,"{0: 1, 1: 1, 2: 0}"
1321,0,8 RED - 5 RED,8 RED - 5 RED,"{0: 1, 1: 1, 2: 0}"
1322,0,8 RED - 5 RED,8 RED - 5 RED,"{0: 1, 1: 1, 2: 0}"
1323,0,8 RED - 5 RED,8 RED - 5 RED,"{0: 1, 1: 1, 2: 0}"
1324,0,8 RED - 5 RED,5 RED - 8 RED,"{0: 1, 1: 1, 2: 0}"
1325,0,8 RED - 5 RED,5 RED - 8 RED,"{0: 1, 1: 1, 2: 0}"
1326,0,8 RED - 5 RED,5 RED - 8 RED,"{0: 1, 1: 1, 2: 0}"
1327,0,8 RED - 5 RED,5 RED - 8 RED,"{0: 1, 1: 1, 2: 0}"
1328,1,8 RED - 5 RED,8 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
1329,1,8 RED - 5 RED,8 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
1330,1,8 RED - 5 RED,8 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
1331,1,8 RED - 5 RED,8 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
1332,1,8 RED - 5 RED,5 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1333,1,8 RED - 5 RED,5 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1334,1,8 RED - 5 RED,5 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1335,1,8 RED - 5 RED,5 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1336,2,8 RED - 5 RED,8 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
1337,2,8 RED - 5 RED,8 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
1338,2,8 RED - 5 RED,8 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
1339,2,8 RED - 5 RED,8 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
1340,2,8 RED - 5 RED,5 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1341,2,8 RED - 5 RED,5 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1342,2,8 RED - 5 RED,5 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1343,2,8 RED - 5 RED,5 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1344,3,8 RED - 5 RED,8 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
1345,3,8 RED - 5 RED,8 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
1346,3,8 RED - 5 RED,8 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
1347,3,8 RED - 5 RED,8 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
1348,3,8 RED - 5 RED,5 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
1349,3,8 RED - 5 RED,5 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
1350,3,8 RED - 5 RED,5 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
1351,3,8 RED - 5 RED,5 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
1352,4,8 RED - 5 RED,8 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
1353,4,8 RED - 5 RED,8 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
1354,4,8 RED - 5 RED,8 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
1355,4,8 RED - 5 RED,8 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
1356,4,8 RED - 5 RED,5 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1357,4,8 RED - 5 RED,5 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1358,4,8 RED - 5 RED,5 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1359,4,8 RED - 5 RED,5 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1360,0,8 RED - 2 RED,8 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
1361,0,8 RED - 2 RED,8 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
1362,0,8 RED - 2 RED,8 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
1363,0,8 RED - 2 RED,8 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
1364,0,8 RED - 2 RED,2 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1365,0,8 RED - 2 RED,2 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1366,0,8 RED - 2 RED,2 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1367,0,8 RED - 2 RED,2 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1368,1,8 RED - 2 RED,8 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
1369,1,8 RED - 2 RED,8 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
1370,1,8 RED - 2 RED,8 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
1371,1,8 RED - 2 RED,8 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
1372,1,8 RED - 2 RED,2 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
1373,1,8 RED - 2 RED,2 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
1374,1,8 RED - 2 RED,2 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
1375,1,8 RED - 2 RED,2 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
1376,2,8 RED - 2 RED,8 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
1377,2,8 RED - 2 RED,8 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
1378,2,8 RED - 2 RED,8 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
1379,2,8 RED - 2 RED,8 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
1380,2,8 RED - 2 RED,2 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1381,2,8 RED - 2 RED,2 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1382,2,8 RED - 2 RED,2 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1383,2,8 RED - 2 RED,2 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1384,3,8 RED - 2 RED,8 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
1385,3,8 RED - 2 RED,8 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
1386,3,8 RED - 2 RED,8 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
1387,3,8 RED - 2 RED,8 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
1388,3,8 RED - 2 RED,2 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1389,3,8 RED - 2 RED,2 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1390,3,8 RED - 2 RED,2 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1391,3,8 RED - 2 RED,2 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1392,4,8 RED - 2 RED,8 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
1393,4,8 RED - 2 RED,8 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
1394,4,8 RED - 2 RED,8 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
1395,4,8 RED - 2 RED,8 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
1396,4,8 RED - 2 RED,2 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1397,4,8 RED - 2 RED,2 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1398,4,8 RED - 2 RED,2 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1399,4,8 RED - 2 RED,2 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1400,0,8 RED - 4 RED,8 RED - 4 RED,"{0: 2, 1: 0, 2: 0}"
1401,0,8 RED - 4 RED,8 RED - 4 RED,"{0: 2, 1: 0, 2: 0}"
1402,0,8 RED - 4 RED,8 RED - 4 RED,"{0: 2, 1: 0, 2: 0}"
1403,0,8 RED - 4 RED,8 RED - 4 RED,"{0: 2, 1: 0, 2: 0}"
1404,0,8 RED - 4 RED,4 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1405,0,8 RED - 4 RED,4 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1406,0,8 RED - 4 RED,4 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1407,0,8 RED - 4 RED,4 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1408,1,8 RED - 4 RED,8 RED - 4 RED,"{0: 1, 1: 0, 2: 1}"
1409,1,8 RED - 4 RED,8 RED - 4 RED,"{0: 1, 1: 0, 2: 1}"
1410,1,8 RED - 4 RED,8 RED - 4 RED,"{0: 1, 1: 0, 2: 1}"
1411,1,8 RED - 4 RED,8 RED - 4 RED,"{0: 1, 1: 0, 2: 1}"
1412,1,8 RED - 4 RED,4 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
1413,1,8 RED - 4 RED,4 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
1414,1,8 RED - 4 RED,4 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
1415,1,8 RED - 4 RED,4 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
1416,2,8 RED - 4 RED,8 RED - 4 RED,"{0: 2, 1: 0, 2: 0}"
1417,2,8 RED - 4 RED,8 RED - 4 RED,"{0: 2, 1: 0, 2: 0}"
1418,2,8 RED - 4 RED,8 RED - 4 RED,"{0: 2, 1: 0, 2: 0}"
1419,2,8 RED - 4 RED,8 RED - 4 RED,"{0: 2, 1: 0, 2: 0}"
1420,2,8 RED - 4 RED,4 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1421,2,8 RED - 4 RED,4 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1422,2,8 RED - 4 RED,4 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1423,2,8 RED - 4 RED,4 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1424,3,8 RED - 4 RED,8 RED - 4 RED,"{0: 2, 1: 0, 2: 0}"
1425,3,8 RED - 4 RED,8 RED - 4 RED,"{0: 2, 1: 0, 2: 0}"
1426,3,8 RED - 4 RED,8 RED - 4 RED,"{0: 2, 1: 0, 2: 0}"
1427,3,8 RED - 4 RED,8 RED - 4 RED,"{0: 2, 1: 0, 2: 0}"
1428,3,8 RED - 4 RED,4 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1429,3,8 RED - 4 RED,4 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1430,3,8 RED - 4 RED,4 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1431,3,8 RED - 4 RED,4 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1432,4,8 RED - 4 RED,8 RED - 4 RED,"{0: 0, 1: 2, 2: 0}"
1433,4,8 RED - 4 RED,8 RED - 4 RED,"{0: 0, 1: 2, 2: 0}"
1434,4,8 RED - 4 RED,8 RED - 4 RED,"{0: 0, 1: 2, 2: 0}"
1435,4,8 RED - 4 RED,8 RED - 4 RED,"{0: 0, 1: 2, 2: 0}"
1436,4,8 RED - 4 RED,4 RED - 8 RED,"{0: 0, 1: 2, 2: 0}"
1437,4,8 RED - 4 RED,4 RED - 8 RED,"{0: 0, 1: 2, 2: 0}"
1438,4,8 RED - 4 RED,4 RED - 8 RED,"{0: 0, 1: 2, 2: 0}"
1439,4,8 RED - 4 RED,4 RED - 8 RED,"{0: 0, 1: 2, 2: 0}"
1440,0,8 RED - 9 RED,8 RED - 9 RED,"{0: 1, 1: 1, 2: 0}"
1441,0,8 RED - 9 RED,8 RED - 9 RED,"{0: 1, 1: 1, 2: 0}"
1442,0,8 RED - 9 RED,8 RED - 9 RED,"{0: 1, 1: 1, 2: 0}"
1443,0,8 RED - 9 RED,8 RED - 9 RED,"{0: 1, 1: 1, 2: 0}"
1444,0,8 RED - 9 RED,9 RED - 8 RED,"{0: 1, 1: 1, 2: 0}"
1445,0,8 RED - 9 RED,9 RED - 8 RED,"{0: 1, 1: 1, 2: 0}"
1446,0,8 RED - 9 RED,9 RED - 8 RED,"{0: 1, 1: 1, 2: 0}"
1447,0,8 RED - 9 RED,9 RED - 8 RED,"{0: 1, 1: 1, 2: 0}"
1448,1,8 RED - 9 RED,8 RED - 9 RED,"{0: 1, 1: 0, 2: 1}"
1449,1,8 RED - 9 RED,8 RED - 9 RED,"{0: 1, 1: 0, 2: 1}"
1450,1,8 RED - 9 RED,8 RED - 9 RED,"{0: 1, 1: 0, 2: 1}"
1451,1,8 RED - 9 RED,8 RED - 9 RED,"{0: 1, 1: 0, 2: 1}"
1452,1,8 RED - 9 RED,9 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
1453,1,8 RED - 9 RED,9 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
1454,1,8 RED - 9 RED,9 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
1455,1,8 RED - 9 RED,9 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
1456,2,8 RED - 9 RED,8 RED - 9 RED,"{0: 2, 1: 0, 2: 0}"
1457,2,8 RED - 9 RED,8 RED - 9 RED,"{0: 2, 1: 0, 2: 0}"
1458,2,8 RED - 9 RED,8 RED - 9 RED,"{0: 2, 1: 0, 2: 0}"
1459,2,8 RED - 9 RED,8 RED - 9 RED,"{0: 2, 1: 0, 2: 0}"
1460,2,8 RED - 9 RED,9 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1461,2,8 RED - 9 RED,9 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1462,2,8 RED - 9 RED,9 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1463,2,8 RED - 9 RED,9 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1464,3,8 RED - 9 RED,8 RED - 9 RED,"{0: 0, 1: 0, 2: 2}"
1465,3,8 RED - 9 RED,8 RED - 9 RED,"{0: 0, 1: 0, 2: 2}"
1466,3,8 RED - 9 RED,8 RED - 9 RED,"{0: 0, 1: 0, 2: 2}"
1467,3,8 RED - 9 RED,8 RED - 9 RED,"{0: 0, 1: 0, 2: 2}"
1468,3,8 RED - 9 RED,9 RED - 8 RED,"{0: 0, 1: 0, 2: 2}"
1469,3,8 RED - 9 RED,9 RED - 8 RED,"{0: 0, 1: 0, 2: 2}"
1470,3,8 RED - 9 RED,9 RED - 8 RED,"{0: 0, 1: 0, 2: 2}"
1471,3,8 RED - 9 RED,9 RED - 8 RED,"{0: 0, 1: 0, 2: 2}"
1472,4,8 RED - 9 RED,8 RED - 9 RED,"{0: 2, 1: 0, 2: 0}"
1473,4,8 RED - 9 RED,8 RED - 9 RED,"{0: 2, 1: 0, 2: 0}"
1474,4,8 RED - 9 RED,8 RED - 9 RED,"{0: 2, 1: 0, 2: 0}"
1475,4,8 RED - 9 RED,8 RED - 9 RED,"{0: 2, 1: 0, 2: 0}"
1476,4,8 RED - 9 RED,9 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1477,4,8 RED - 9 RED,9 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1478,4,8 RED - 9 RED,9 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1479,4,8 RED - 9 RED,9 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
1480,0,8 RED - Magician,8 RED - Magician,"{0: 2, 1: 0, 2: 0}"
1481,0,8 RED - Magician,8 RED - Magician,"{0: 2, 1: 0, 2: 0}"
1482,0,8 RED - Magician,8 RED - Magician,"{0: 2, 1: 0, 2: 0}"
1483,0,8 RED - Magician,8 RED - Magician,"{0: 2, 1: 0, 2: 0}"
1484,0,8 RED - Magician,Magician - 8 RED,"{0: 2, 1: 0, 2: 0}"
1485,0,8 RED - Magician,Magician - 8 RED,"{0: 2, 1: 0, 2: 0}"
1486,0,8 RED - Magician,Magician - 8 RED,"{0: 2, 1: 0, 2: 0}"
1487,0,8 RED - Magician,Magician - 8 RED,"{0: 2, 1: 0, 2: 0}"
1488,1,8 RED - Magician,8 RED - Magician,"{0: 1, 1: 1, 2: 0}"
1489,1,8 RED - Magician,8 RED - Magician,"{0: 1, 1: 1, 2: 0}"
1490,1,8 RED - Magician,8 RED - Magician,"{0: 2, 1: 0, 2: 0}"
1491,1,8 RED - Magician,8 RED - Magician,"{0: 2, 1: 0, 2: 0}"
1492,1,8 RED - Magician,Magician - 8 RED,"{0: 2, 1: 0, 2: 0}"
1493,1,8 RED - Magician,Magician - 8 RED,"{0: 2, 1: 0, 2: 0}"
1494,1,8 RED - Magician,Magician - 8 RED,"{0: 1, 1: 1, 2: 0}"
1495,1,8 RED - Magician,Magician - 8 RED,"{0: 1, 1: 1, 2: 0}"
1496,2,8 RED - Magician,8 RED - Magician,"{0: 2, 1: 0, 2: 0}"
1497,2,8 RED - Magician,8 RED - Magician,"{0: 2, 1: 0, 2: 0}"
1498,2,8 RED - Magician,8 RED - Magician,"{0: 1, 1: 1, 2: 0}"
1499,2,8 RED - Magician,8 RED - Magician,"{0: 1, 1: 1, 2: 0}"
1500,2,8 RED - Magician,Magician - 8 RED,"{0: 1, 1: 1, 2: 0}"
1501,2,8 RED - Magician,Magician - 8 RED,"{0: 1, 1: 1, 2: 0}"
1502,2,8 RED - Magician,Magician - 8 RED,"{0: 2, 1: 0, 2: 0}"
1503,2,8 RED - Magician,Magician - 8 RED,"{0: 2, 1: 0, 2: 0}"
1504,3,8 RED - Magician,8 RED - Magician,"{0: 2, 1: 0, 2: 0}"
1505,3,8 RED - Magician,8 RED - Magician,"{0: 2, 1: 0, 2: 0}"
1506,3,8 RED - Magician,8 RED - Magician,"{0: 2, 1: 0, 2: 0}"
1507,3,8 RED - Magician,8 RED - Magician,"{0: 2, 1: 0, 2: 0}"
1508,3,8 RED - Magician,Magician - 8 RED,"{0: 2, 1: 0, 2: 0}"
1509,3,8 RED - Magician,Magician - 8 RED,"{0: 2, 1: 0, 2: 0}"
1510,3,8 RED - Magician,Magician - 8 RED,"{0: 2, 1: 0, 2: 0}"
1511,3,8 RED - Magician,Magician - 8 RED,"{0: 2, 1: 0, 2: 0}"
1512,4,8 RED - Magician,8 RED - Magician,"{0: 2, 1: 0, 2: 0}"
1513,4,8 RED - Magician,8 RED - Magician,"{0: 2, 1: 0, 2: 0}"
1514,4,8 RED - Magician,8 RED - Magician,"{0: 2, 1: 0, 2: 0}"
1515,4,8 RED - Magician,8 RED - Magician,"{0: 2, 1: 0, 2: 0}"
1516,4,8 RED - Magician,Magician - 8 RED,"{0: 2, 1: 0, 2: 0}"
