,trial_number,tested_combination,combination_played_order,number_of_turns_won
1867,1,8 RED - 3 BLUE,8 RED - 3 BLUE,"{0: 1, 1: 1, 2: 0}"
1868,1,8 RED - 3 BLUE,3 BLUE - 8 RED,"{0: 1, 1: 1, 2: 0}"
1869,1,8 RED - 3 BLUE,3 BLUE - 8 RED,"{0: 1, 1: 1, 2: 0}"
1870,1,8 RED - 3 BLUE,3 BLUE - 8 RED,"{0: 1, 1: 1, 2: 0}"
1871,1,8 RED - 3 BLUE,3 BLUE - 8 RED,"{0: 1, 1: 1, 2: 0}"
1872,0,8 RED - 12 BLUE,8 RED - 12 BLUE,"{0: 2, 1: 0, 2: 0}"
1873,0,8 RED - 12 BLUE,8 RED - 12 BLUE,"{0: 2, 1: 0, 2: 0}"
1874,0,8 RED - 12 BLUE,8 RED - 12 BLUE,"{0: 2, 1: 0, 2: 0}"
1875,0,8 RED - 12 BLUE,8 RED - 12 BLUE,"{0: 2, 1: 0, 2: 0}"
1876,0,8 RED - 12 BLUE,12 BLUE - 8 RED,"{0: 2, 1: 0, 2: 0}"
1877,0,8 RED - 12 BLUE,12 BLUE - 8 RED,"{0: 2, 1: 0, 2: 0}"
1878,0,8 RED - 12 BLUE,12 BLUE - 8 RED,"{0: 2, 1: 0, 2: 0}"
1879,0,8 RED - 12 BLUE,12 BLUE - 8 RED,"{0: 2, 1: 0, 2: 0}"
1880,1,8 RED - 12 BLUE,8 RED - 12 BLUE,"{0: 0, 1: 2, 2: 0}"
1881,1,8 RED - 12 BLUE,8 RED - 12 BLUE,"{0: 0, 1: 2, 2: 0}"
1882,1,8 RED - 12 BLUE,8 RED - 12 BLUE,"{0: 0, 1: 2, 2: 0}"
1883,1,8 RED - 12 BLUE,8 RED - 12 BLUE,"{0: 0, 1: 2, 2: 0}"
1884,1,8 RED - 12 BLUE,12 BLUE - 8 RED,"{0: 1, 1: 1, 2: 0}"
1885,1,8 RED - 12 BLUE,12 BLUE - 8 RED,"{0: 1, 1: 1, 2: 0}"
1886,1,8 RED - 12 BLUE,12 BLUE - 8 RED,"{0: 1, 1: 1, 2: 0}"
1887,1,8 RED - 12 BLUE,12 BLUE - 8 RED,"{0: 1, 1: 1, 2: 0}"
1888,0,8 RED - 8 BLUE,8 RED - 8 BLUE,"{0: 2, 1: 0, 2: 0}"
1889,0,8 RED - 8 BLUE,8 RED - 8 BLUE,"{0: 2, 1: 0, 2: 0}"
1890,0,8 RED - 8 BLUE,8 RED - 8 BLUE,"{0: 2, 1: 0, 2: 0}"
1891,0,8 RED - 8 BLUE,8 RED - 8 BLUE,"{0: 2, 1: 0, 2: 0}"
1892,0,8 RED - 8 BLUE,8 BLUE - 8 RED,"{0: 2, 1: 0, 2: 0}"
1893,0,8 RED - 8 BLUE,8 BLUE - 8 RED,"{0: 2, 1: 0, 2: 0}"
1894,0,8 RED - 8 BLUE,8 BLUE - 8 RED,"{0: 2, 1: 0, 2: 0}"
1895,0,8 RED - 8 BLUE,8 BLUE - 8 RED,"{0: 2, 1: 0, 2: 0}"
1896,1,8 RED - 8 BLUE,8 RED - 8 BLUE,"{0: 2, 1: 0, 2: 0}"
1897,1,8 RED - 8 BLUE,8 RED - 8 BLUE,"{0: 2, 1: 0, 2: 0}"
1898,1,8 RED - 8 BLUE,8 RED - 8 BLUE,"{0: 2, 1: 0, 2: 0}"
1899,1,8 RED - 8 BLUE,8 RED - 8 BLUE,"{0: 2, 1: 0, 2: 0}"
1900,1,8 RED - 8 BLUE,8 BLUE - 8 RED,"{0: 2, 1: 0, 2: 0}"
1901,1,8 RED - 8 BLUE,8 BLUE - 8 RED,"{0: 2, 1: 0, 2: 0}"
1902,1,8 RED - 8 BLUE,8 BLUE - 8 RED,"{0: 2, 1: 0, 2: 0}"
1903,1,8 RED - 8 BLUE,8 BLUE - 8 RED,"{0: 2, 1: 0, 2: 0}"
1904,0,8 RED - 11 BLUE,8 RED - 11 BLUE,"{0: 2, 1: 0, 2: 0}"
1905,0,8 RED - 11 BLUE,8 RED - 11 BLUE,"{0: 2, 1: 0, 2: 0}"
1906,0,8 RED - 11 BLUE,8 RED - 11 BLUE,"{0: 1, 1: 1, 2: 0}"
1907,0,8 RED - 11 BLUE,8 RED - 11 BLUE,"{0: 1, 1: 1, 2: 0}"
1908,0,8 RED - 11 BLUE,11 BLUE - 8 RED,"{0: 1, 1: 1, 2: 0}"
1909,0,8 RED - 11 BLUE,11 BLUE - 8 RED,"{0: 1, 1: 1, 2: 0}"
1910,0,8 RED - 11 BLUE,11 BLUE - 8 RED,"{0: 1, 1: 1, 2: 0}"
1911,0,8 RED - 11 BLUE,11 BLUE - 8 RED,"{0: 1, 1: 1, 2: 0}"
1912,1,8 RED - 11 BLUE,8 RED - 11 BLUE,"{0: 0, 1: 1, 2: 1}"
1913,1,8 RED - 11 BLUE,8 RED - 11 BLUE,"{0: 0, 1: 1, 2: 1}"
1914,1,8 RED - 11 BLUE,8 RED - 11 BLUE,"{0: 0, 1: 0, 2: 2}"
1915,1,8 RED - 11 BLUE,8 RED - 11 BLUE,"{0: 0, 1: 0, 2: 2}"
1916,1,8 RED - 11 BLUE,11 BLUE - 8 RED,"{0: 1, 1: 0, 2: 1}"
1917,1,8 RED - 11 BLUE,11 BLUE - 8 RED,"{0: 1, 1: 0, 2: 1}"
1918,1,8 RED - 11 BLUE,11 BLUE - 8 RED,"{0: 1, 1: 0, 2: 1}"
1919,1,8 RED - 11 BLUE,11 BLUE - 8 RED,"{0: 1, 1: 0, 2: 1}"
1920,0,10 RED - 13 BLUE,10 RED - 13 BLUE,"{0: 1, 1: 0, 2: 1}"
1921,0,10 RED - 13 BLUE,10 RED - 13 BLUE,"{0: 0, 1: 0, 2: 2}"
1922,0,10 RED - 13 BLUE,10 RED - 13 BLUE,"{0: 1, 1: 0, 2: 1}"
1923,0,10 RED - 13 BLUE,10 RED - 13 BLUE,"{0: 0, 1: 0, 2: 2}"
1924,0,10 RED - 13 BLUE,13 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
1925,0,10 RED - 13 BLUE,13 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
1926,0,10 RED - 13 BLUE,13 BLUE - 10 RED,"{0: 0, 1: 1, 2: 1}"
1927,0,10 RED - 13 BLUE,13 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
1928,1,10 RED - 13 BLUE,10 RED - 13 BLUE,"{0: 2, 1: 0, 2: 0}"
1929,1,10 RED - 13 BLUE,10 RED - 13 BLUE,"{0: 2, 1: 0, 2: 0}"
1930,1,10 RED - 13 BLUE,10 RED - 13 BLUE,"{0: 2, 1: 0, 2: 0}"
1931,1,10 RED - 13 BLUE,10 RED - 13 BLUE,"{0: 2, 1: 0, 2: 0}"
1932,1,10 RED - 13 BLUE,13 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
1933,1,10 RED - 13 BLUE,13 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
1934,1,10 RED - 13 BLUE,13 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
1935,1,10 RED - 13 BLUE,13 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
1936,0,10 RED - 2 BLUE,10 RED - 2 BLUE,"{0: 1, 1: 1, 2: 0}"
1937,0,10 RED - 2 BLUE,10 RED - 2 BLUE,"{0: 1, 1: 1, 2: 0}"
1938,0,10 RED - 2 BLUE,10 RED - 2 BLUE,"{0: 1, 1: 0, 2: 1}"
1939,0,10 RED - 2 BLUE,10 RED - 2 BLUE,"{0: 2, 1: 0, 2: 0}"
1940,0,10 RED - 2 BLUE,2 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
1941,0,10 RED - 2 BLUE,2 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
1942,0,10 RED - 2 BLUE,2 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
1943,0,10 RED - 2 BLUE,2 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
1944,1,10 RED - 2 BLUE,10 RED - 2 BLUE,"{0: 1, 1: 0, 2: 1}"
1945,1,10 RED - 2 BLUE,10 RED - 2 BLUE,"{0: 2, 1: 0, 2: 0}"
1946,1,10 RED - 2 BLUE,10 RED - 2 BLUE,"{0: 1, 1: 0, 2: 1}"
1947,1,10 RED - 2 BLUE,10 RED - 2 BLUE,"{0: 1, 1: 1, 2: 0}"
1948,1,10 RED - 2 BLUE,2 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
1949,1,10 RED - 2 BLUE,2 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
1950,1,10 RED - 2 BLUE,2 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
1951,1,10 RED - 2 BLUE,2 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
1952,0,10 RED - 5 BLUE,10 RED - 5 BLUE,"{0: 2, 1: 0, 2: 0}"
1953,0,10 RED - 5 BLUE,10 RED - 5 BLUE,"{0: 2, 1: 0, 2: 0}"
1954,0,10 RED - 5 BLUE,10 RED - 5 BLUE,"{0: 2, 1: 0, 2: 0}"
1955,0,10 RED - 5 BLUE,10 RED - 5 BLUE,"{0: 2, 1: 0, 2: 0}"
1956,0,10 RED - 5 BLUE,5 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
1957,0,10 RED - 5 BLUE,5 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
1958,0,10 RED - 5 BLUE,5 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
1959,0,10 RED - 5 BLUE,5 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
1960,1,10 RED - 5 BLUE,10 RED - 5 BLUE,"{0: 0, 1: 2, 2: 0}"
1961,1,10 RED - 5 BLUE,10 RED - 5 BLUE,"{0: 0, 1: 1, 2: 1}"
1962,1,10 RED - 5 BLUE,10 RED - 5 BLUE,"{0: 1, 1: 1, 2: 0}"
1963,1,10 RED - 5 BLUE,10 RED - 5 BLUE,"{0: 1, 1: 1, 2: 0}"
1964,1,10 RED - 5 BLUE,5 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
1965,1,10 RED - 5 BLUE,5 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
1966,1,10 RED - 5 BLUE,5 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
1967,1,10 RED - 5 BLUE,5 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
1968,0,10 RED - 6 BLUE,10 RED - 6 BLUE,"{0: 2, 1: 0, 2: 0}"
1969,0,10 RED - 6 BLUE,10 RED - 6 BLUE,"{0: 2, 1: 0, 2: 0}"
1970,0,10 RED - 6 BLUE,10 RED - 6 BLUE,"{0: 2, 1: 0, 2: 0}"
1971,0,10 RED - 6 BLUE,10 RED - 6 BLUE,"{0: 2, 1: 0, 2: 0}"
1972,0,10 RED - 6 BLUE,6 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
1973,0,10 RED - 6 BLUE,6 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
1974,0,10 RED - 6 BLUE,6 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
1975,0,10 RED - 6 BLUE,6 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
1976,1,10 RED - 6 BLUE,10 RED - 6 BLUE,"{0: 0, 1: 2, 2: 0}"
1977,1,10 RED - 6 BLUE,10 RED - 6 BLUE,"{0: 0, 1: 2, 2: 0}"
1978,1,10 RED - 6 BLUE,10 RED - 6 BLUE,"{0: 0, 1: 2, 2: 0}"
1979,1,10 RED - 6 BLUE,10 RED - 6 BLUE,"{0: 0, 1: 2, 2: 0}"
1980,1,10 RED - 6 BLUE,6 BLUE - 10 RED,"{0: 0, 1: 2, 2: 0}"
1981,1,10 RED - 6 BLUE,6 BLUE - 10 RED,"{0: 0, 1: 1, 2: 1}"
1982,1,10 RED - 6 BLUE,6 BLUE - 10 RED,"{0: 0, 1: 2, 2: 0}"
1983,1,10 RED - 6 BLUE,6 BLUE - 10 RED,"{0: 0, 1: 1, 2: 1}"
1984,0,10 RED - 10 BLUE,10 RED - 10 BLUE,"{0: 2, 1: 0, 2: 0}"
1985,0,10 RED - 10 BLUE,10 RED - 10 BLUE,"{0: 2, 1: 0, 2: 0}"
1986,0,10 RED - 10 BLUE,10 RED - 10 BLUE,"{0: 1, 1: 1, 2: 0}"
1987,0,10 RED - 10 BLUE,10 RED - 10 BLUE,"{0: 1, 1: 1, 2: 0}"
1988,0,10 RED - 10 BLUE,10 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
1989,0,10 RED - 10 BLUE,10 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
1990,0,10 RED - 10 BLUE,10 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
1991,0,10 RED - 10 BLUE,10 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
1992,1,10 RED - 10 BLUE,10 RED - 10 BLUE,"{0: 2, 1: 0, 2: 0}"
1993,1,10 RED - 10 BLUE,10 RED - 10 BLUE,"{0: 2, 1: 0, 2: 0}"
1994,1,10 RED - 10 BLUE,10 RED - 10 BLUE,"{0: 2, 1: 0, 2: 0}"
1995,1,10 RED - 10 BLUE,10 RED - 10 BLUE,"{0: 2, 1: 0, 2: 0}"
1996,1,10 RED - 10 BLUE,10 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
1997,1,10 RED - 10 BLUE,10 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
1998,1,10 RED - 10 BLUE,10 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
1999,1,10 RED - 10 BLUE,10 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2000,0,10 RED - 7 BLUE,10 RED - 7 BLUE,"{0: 1, 1: 0, 2: 1}"
2001,0,10 RED - 7 BLUE,10 RED - 7 BLUE,"{0: 1, 1: 0, 2: 1}"
2002,0,10 RED - 7 BLUE,10 RED - 7 BLUE,"{0: 1, 1: 0, 2: 1}"
2003,0,10 RED - 7 BLUE,10 RED - 7 BLUE,"{0: 1, 1: 0, 2: 1}"
2004,0,10 RED - 7 BLUE,7 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
2005,0,10 RED - 7 BLUE,7 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
2006,0,10 RED - 7 BLUE,7 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
2007,0,10 RED - 7 BLUE,7 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
2008,1,10 RED - 7 BLUE,10 RED - 7 BLUE,"{0: 2, 1: 0, 2: 0}"
2009,1,10 RED - 7 BLUE,10 RED - 7 BLUE,"{0: 1, 1: 0, 2: 1}"
2010,1,10 RED - 7 BLUE,10 RED - 7 BLUE,"{0: 2, 1: 0, 2: 0}"
2011,1,10 RED - 7 BLUE,10 RED - 7 BLUE,"{0: 1, 1: 0, 2: 1}"
2012,1,10 RED - 7 BLUE,7 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
2013,1,10 RED - 7 BLUE,7 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
2014,1,10 RED - 7 BLUE,7 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
2015,1,10 RED - 7 BLUE,7 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
2016,0,10 RED - 9 BLUE,10 RED - 9 BLUE,"{0: 2, 1: 0, 2: 0}"
2017,0,10 RED - 9 BLUE,10 RED - 9 BLUE,"{0: 2, 1: 0, 2: 0}"
2018,0,10 RED - 9 BLUE,10 RED - 9 BLUE,"{0: 2, 1: 0, 2: 0}"
2019,0,10 RED - 9 BLUE,10 RED - 9 BLUE,"{0: 2, 1: 0, 2: 0}"
2020,0,10 RED - 9 BLUE,9 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2021,0,10 RED - 9 BLUE,9 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2022,0,10 RED - 9 BLUE,9 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2023,0,10 RED - 9 BLUE,9 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2024,1,10 RED - 9 BLUE,10 RED - 9 BLUE,"{0: 2, 1: 0, 2: 0}"
2025,1,10 RED - 9 BLUE,10 RED - 9 BLUE,"{0: 2, 1: 0, 2: 0}"
2026,1,10 RED - 9 BLUE,10 RED - 9 BLUE,"{0: 2, 1: 0, 2: 0}"
2027,1,10 RED - 9 BLUE,10 RED - 9 BLUE,"{0: 2, 1: 0, 2: 0}"
2028,1,10 RED - 9 BLUE,9 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2029,1,10 RED - 9 BLUE,9 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2030,1,10 RED - 9 BLUE,9 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2031,1,10 RED - 9 BLUE,9 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2032,0,10 RED - 4 BLUE,10 RED - 4 BLUE,"{0: 2, 1: 0, 2: 0}"
2033,0,10 RED - 4 BLUE,10 RED - 4 BLUE,"{0: 2, 1: 0, 2: 0}"
2034,0,10 RED - 4 BLUE,10 RED - 4 BLUE,"{0: 2, 1: 0, 2: 0}"
2035,0,10 RED - 4 BLUE,10 RED - 4 BLUE,"{0: 2, 1: 0, 2: 0}"
2036,0,10 RED - 4 BLUE,4 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2037,0,10 RED - 4 BLUE,4 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2038,0,10 RED - 4 BLUE,4 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2039,0,10 RED - 4 BLUE,4 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2040,1,10 RED - 4 BLUE,10 RED - 4 BLUE,"{0: 0, 1: 1, 2: 1}"
2041,1,10 RED - 4 BLUE,10 RED - 4 BLUE,"{0: 1, 1: 0, 2: 1}"
2042,1,10 RED - 4 BLUE,10 RED - 4 BLUE,"{0: 0, 1: 0, 2: 2}"
2043,1,10 RED - 4 BLUE,10 RED - 4 BLUE,"{0: 1, 1: 0, 2: 1}"
2044,1,10 RED - 4 BLUE,4 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
2045,1,10 RED - 4 BLUE,4 BLUE - 10 RED,"{0: 0, 1: 1, 2: 1}"
2046,1,10 RED - 4 BLUE,4 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
2047,1,10 RED - 4 BLUE,4 BLUE - 10 RED,"{0: 0, 1: 1, 2: 1}"
2048,0,10 RED - 1 BLUE,10 RED - 1 BLUE,"{0: 2, 1: 0, 2: 0}"
2049,0,10 RED - 1 BLUE,10 RED - 1 BLUE,"{0: 2, 1: 0, 2: 0}"
2050,0,10 RED - 1 BLUE,10 RED - 1 BLUE,"{0: 1, 1: 1, 2: 0}"
2051,0,10 RED - 1 BLUE,10 RED - 1 BLUE,"{0: 1, 1: 1, 2: 0}"
2052,0,10 RED - 1 BLUE,1 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
2053,0,10 RED - 1 BLUE,1 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
2054,0,10 RED - 1 BLUE,1 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
2055,0,10 RED - 1 BLUE,1 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
2056,1,10 RED - 1 BLUE,10 RED - 1 BLUE,"{0: 1, 1: 0, 2: 1}"
2057,1,10 RED - 1 BLUE,10 RED - 1 BLUE,"{0: 2, 1: 0, 2: 0}"
2058,1,10 RED - 1 BLUE,10 RED - 1 BLUE,"{0: 1, 1: 1, 2: 0}"
2059,1,10 RED - 1 BLUE,10 RED - 1 BLUE,"{0: 1, 1: 1, 2: 0}"
2060,1,10 RED - 1 BLUE,1 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
2061,1,10 RED - 1 BLUE,1 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
2062,1,10 RED - 1 BLUE,1 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
2063,1,10 RED - 1 BLUE,1 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
2064,0,10 RED - 3 BLUE,10 RED - 3 BLUE,"{0: 2, 1: 0, 2: 0}"
2065,0,10 RED - 3 BLUE,10 RED - 3 BLUE,"{0: 1, 1: 0, 2: 1}"
2066,0,10 RED - 3 BLUE,10 RED - 3 BLUE,"{0: 2, 1: 0, 2: 0}"
2067,0,10 RED - 3 BLUE,10 RED - 3 BLUE,"{0: 1, 1: 0, 2: 1}"
2068,0,10 RED - 3 BLUE,3 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
2069,0,10 RED - 3 BLUE,3 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
2070,0,10 RED - 3 BLUE,3 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
2071,0,10 RED - 3 BLUE,3 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
2072,1,10 RED - 3 BLUE,10 RED - 3 BLUE,"{0: 1, 1: 0, 2: 1}"
2073,1,10 RED - 3 BLUE,10 RED - 3 BLUE,"{0: 2, 1: 0, 2: 0}"
2074,1,10 RED - 3 BLUE,10 RED - 3 BLUE,"{0: 1, 1: 0, 2: 1}"
2075,1,10 RED - 3 BLUE,10 RED - 3 BLUE,"{0: 2, 1: 0, 2: 0}"
2076,1,10 RED - 3 BLUE,3 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
2077,1,10 RED - 3 BLUE,3 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
2078,1,10 RED - 3 BLUE,3 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
2079,1,10 RED - 3 BLUE,3 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
2080,0,10 RED - 12 BLUE,10 RED - 12 BLUE,"{0: 2, 1: 0, 2: 0}"
2081,0,10 RED - 12 BLUE,10 RED - 12 BLUE,"{0: 2, 1: 0, 2: 0}"
2082,0,10 RED - 12 BLUE,10 RED - 12 BLUE,"{0: 2, 1: 0, 2: 0}"
2083,0,10 RED - 12 BLUE,10 RED - 12 BLUE,"{0: 2, 1: 0, 2: 0}"
2084,0,10 RED - 12 BLUE,12 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2085,0,10 RED - 12 BLUE,12 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2086,0,10 RED - 12 BLUE,12 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2087,0,10 RED - 12 BLUE,12 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2088,1,10 RED - 12 BLUE,10 RED - 12 BLUE,"{0: 2, 1: 0, 2: 0}"
2089,1,10 RED - 12 BLUE,10 RED - 12 BLUE,"{0: 2, 1: 0, 2: 0}"
2090,1,10 RED - 12 BLUE,10 RED - 12 BLUE,"{0: 2, 1: 0, 2: 0}"
2091,1,10 RED - 12 BLUE,10 RED - 12 BLUE,"{0: 2, 1: 0, 2: 0}"
2092,1,10 RED - 12 BLUE,12 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2093,1,10 RED - 12 BLUE,12 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2094,1,10 RED - 12 BLUE,12 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2095,1,10 RED - 12 BLUE,12 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2096,0,10 RED - 8 BLUE,10 RED - 8 BLUE,"{0: 1, 1: 1, 2: 0}"
2097,0,10 RED - 8 BLUE,10 RED - 8 BLUE,"{0: 1, 1: 1, 2: 0}"
2098,0,10 RED - 8 BLUE,10 RED - 8 BLUE,"{0: 1, 1: 1, 2: 0}"
2099,0,10 RED - 8 BLUE,10 RED - 8 BLUE,"{0: 1, 1: 1, 2: 0}"
2100,0,10 RED - 8 BLUE,8 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
2101,0,10 RED - 8 BLUE,8 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
2102,0,10 RED - 8 BLUE,8 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
2103,0,10 RED - 8 BLUE,8 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
2104,1,10 RED - 8 BLUE,10 RED - 8 BLUE,"{0: 2, 1: 0, 2: 0}"
2105,1,10 RED - 8 BLUE,10 RED - 8 BLUE,"{0: 2, 1: 0, 2: 0}"
2106,1,10 RED - 8 BLUE,10 RED - 8 BLUE,"{0: 2, 1: 0, 2: 0}"
2107,1,10 RED - 8 BLUE,10 RED - 8 BLUE,"{0: 2, 1: 0, 2: 0}"
2108,1,10 RED - 8 BLUE,8 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2109,1,10 RED - 8 BLUE,8 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2110,1,10 RED - 8 BLUE,8 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2111,1,10 RED - 8 BLUE,8 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2112,0,10 RED - 11 BLUE,10 RED - 11 BLUE,"{0: 2, 1: 0, 2: 0}"
2113,0,10 RED - 11 BLUE,10 RED - 11 BLUE,"{0: 2, 1: 0, 2: 0}"
2114,0,10 RED - 11 BLUE,10 RED - 11 BLUE,"{0: 2, 1: 0, 2: 0}"
2115,0,10 RED - 11 BLUE,10 RED - 11 BLUE,"{0: 2, 1: 0, 2: 0}"
2116,0,10 RED - 11 BLUE,11 BLUE - 10 RED,"{0: 1, 1: 1, 2: 0}"
2117,0,10 RED - 11 BLUE,11 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
2118,0,10 RED - 11 BLUE,11 BLUE - 10 RED,"{0: 2, 1: 0, 2: 0}"
2119,0,10 RED - 11 BLUE,11 BLUE - 10 RED,"{0: 1, 1: 0, 2: 1}"
2120,1,10 RED - 11 BLUE,10 RED - 11 BLUE,"{0: 0, 1: 2, 2: 0}"
2121,1,10 RED - 11 BLUE,10 RED - 11 BLUE,"{0: 0, 1: 2, 2: 0}"
2122,1,10 RED - 11 BLUE,10 RED - 11 BLUE,"{0: 0, 1: 2, 2: 0}"
2123,1,10 RED - 11 BLUE,10 RED - 11 BLUE,"{0: 0, 1: 2, 2: 0}"
2124,1,10 RED - 11 BLUE,11 BLUE - 10 RED,"{0: 0, 1: 2, 2: 0}"
2125,1,10 RED - 11 BLUE,11 BLUE - 10 RED,"{0: 0, 1: 2, 2: 0}"
2126,1,10 RED - 11 BLUE,11 BLUE - 10 RED,"{0: 0, 1: 2, 2: 0}"
2127,1,10 RED - 11 BLUE,11 BLUE - 10 RED,"{0: 0, 1: 2, 2: 0}"
2128,0,Jester - 13 BLUE,Jester - 13 BLUE,"{0: 0, 1: 2, 2: 0}"
2129,0,Jester - 13 BLUE,Jester - 13 BLUE,"{0: 0, 1: 2, 2: 0}"
2130,0,Jester - 13 BLUE,Jester - 13 BLUE,"{0: 1, 1: 1, 2: 0}"
2131,0,Jester - 13 BLUE,Jester - 13 BLUE,"{0: 1, 1: 1, 2: 0}"
2132,0,Jester - 13 BLUE,13 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2133,0,Jester - 13 BLUE,13 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2134,0,Jester - 13 BLUE,13 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2135,0,Jester - 13 BLUE,13 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
