,trial_number,tested_combination,combination_played_order,number_of_turns_won
2003,0,5 RED - 2 BLUE,5 RED - 2 BLUE,"{0: 2, 1: 0, 2: 0}"
2004,0,5 RED - 2 BLUE,2 BLUE - 5 RED,"{0: 2, 1: 0, 2: 0}"
2005,0,5 RED - 2 BLUE,2 BLUE - 5 RED,"{0: 2, 1: 0, 2: 0}"
2006,0,5 RED - 2 BLUE,2 BLUE - 5 RED,"{0: 2, 1: 0, 2: 0}"
2007,0,5 RED - 2 BLUE,2 BLUE - 5 RED,"{0: 2, 1: 0, 2: 0}"
2008,1,5 RED - 2 BLUE,5 RED - 2 BLUE,"{0: 2, 1: 0, 2: 0}"
2009,1,5 RED - 2 BLUE,5 RED - 2 BLUE,"{0: 2, 1: 0, 2: 0}"
2010,1,5 RED - 2 BLUE,5 RED - 2 BLUE,"{0: 1, 1: 1, 2: 0}"
2011,1,5 RED - 2 BLUE,5 RED - 2 BLUE,"{0: 1, 1: 1, 2: 0}"
2012,1,5 RED - 2 BLUE,2 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2013,1,5 RED - 2 BLUE,2 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2014,1,5 RED - 2 BLUE,2 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2015,1,5 RED - 2 BLUE,2 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2016,0,5 RED - 9 BLUE,5 RED - 9 BLUE,"{0: 2, 1: 0, 2: 0}"
2017,0,5 RED - 9 BLUE,5 RED - 9 BLUE,"{0: 1, 1: 0, 2: 1}"
2018,0,5 RED - 9 BLUE,5 RED - 9 BLUE,"{0: 2, 1: 0, 2: 0}"
2019,0,5 RED - 9 BLUE,5 RED - 9 BLUE,"{0: 1, 1: 0, 2: 1}"
2020,0,5 RED - 9 BLUE,9 BLUE - 5 RED,"{0: 1, 1: 0, 2: 1}"
2021,0,5 RED - 9 BLUE,9 BLUE - 5 RED,"{0: 1, 1: 0, 2: 1}"
2022,0,5 RED - 9 BLUE,9 BLUE - 5 RED,"{0: 1, 1: 0, 2: 1}"
2023,0,5 RED - 9 BLUE,9 BLUE - 5 RED,"{0: 1, 1: 0, 2: 1}"
2024,1,5 RED - 9 BLUE,5 RED - 9 BLUE,"{0: 0, 1: 0, 2: 2}"
2025,1,5 RED - 9 BLUE,5 RED - 9 BLUE,"{0: 1, 1: 0, 2: 1}"
2026,1,5 RED - 9 BLUE,5 RED - 9 BLUE,"{0: 0, 1: 0, 2: 2}"
2027,1,5 RED - 9 BLUE,5 RED - 9 BLUE,"{0: 1, 1: 0, 2: 1}"
2028,1,5 RED - 9 BLUE,9 BLUE - 5 RED,"{0: 1, 1: 0, 2: 1}"
2029,1,5 RED - 9 BLUE,9 BLUE - 5 RED,"{0: 1, 1: 0, 2: 1}"
2030,1,5 RED - 9 BLUE,9 BLUE - 5 RED,"{0: 1, 1: 0, 2: 1}"
2031,1,5 RED - 9 BLUE,9 BLUE - 5 RED,"{0: 1, 1: 0, 2: 1}"
2032,0,5 RED - 12 BLUE,5 RED - 12 BLUE,"{0: 2, 1: 0, 2: 0}"
2033,0,5 RED - 12 BLUE,5 RED - 12 BLUE,"{0: 2, 1: 0, 2: 0}"
2034,0,5 RED - 12 BLUE,5 RED - 12 BLUE,"{0: 2, 1: 0, 2: 0}"
2035,0,5 RED - 12 BLUE,5 RED - 12 BLUE,"{0: 2, 1: 0, 2: 0}"
2036,0,5 RED - 12 BLUE,12 BLUE - 5 RED,"{0: 2, 1: 0, 2: 0}"
2037,0,5 RED - 12 BLUE,12 BLUE - 5 RED,"{0: 2, 1: 0, 2: 0}"
2038,0,5 RED - 12 BLUE,12 BLUE - 5 RED,"{0: 2, 1: 0, 2: 0}"
2039,0,5 RED - 12 BLUE,12 BLUE - 5 RED,"{0: 2, 1: 0, 2: 0}"
2040,1,5 RED - 12 BLUE,5 RED - 12 BLUE,"{0: 1, 1: 1, 2: 0}"
2041,1,5 RED - 12 BLUE,5 RED - 12 BLUE,"{0: 1, 1: 1, 2: 0}"
2042,1,5 RED - 12 BLUE,5 RED - 12 BLUE,"{0: 1, 1: 1, 2: 0}"
2043,1,5 RED - 12 BLUE,5 RED - 12 BLUE,"{0: 1, 1: 1, 2: 0}"
2044,1,5 RED - 12 BLUE,12 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2045,1,5 RED - 12 BLUE,12 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2046,1,5 RED - 12 BLUE,12 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2047,1,5 RED - 12 BLUE,12 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2048,0,5 RED - 4 BLUE,5 RED - 4 BLUE,"{0: 1, 1: 1, 2: 0}"
2049,0,5 RED - 4 BLUE,5 RED - 4 BLUE,"{0: 1, 1: 0, 2: 1}"
2050,0,5 RED - 4 BLUE,5 RED - 4 BLUE,"{0: 2, 1: 0, 2: 0}"
2051,0,5 RED - 4 BLUE,5 RED - 4 BLUE,"{0: 1, 1: 0, 2: 1}"
2052,0,5 RED - 4 BLUE,4 BLUE - 5 RED,"{0: 1, 1: 0, 2: 1}"
2053,0,5 RED - 4 BLUE,4 BLUE - 5 RED,"{0: 1, 1: 0, 2: 1}"
2054,0,5 RED - 4 BLUE,4 BLUE - 5 RED,"{0: 1, 1: 0, 2: 1}"
2055,0,5 RED - 4 BLUE,4 BLUE - 5 RED,"{0: 1, 1: 0, 2: 1}"
2056,1,5 RED - 4 BLUE,5 RED - 4 BLUE,"{0: 0, 1: 1, 2: 1}"
2057,1,5 RED - 4 BLUE,5 RED - 4 BLUE,"{0: 0, 1: 2, 2: 0}"
2058,1,5 RED - 4 BLUE,5 RED - 4 BLUE,"{0: 0, 1: 1, 2: 1}"
2059,1,5 RED - 4 BLUE,5 RED - 4 BLUE,"{0: 0, 1: 2, 2: 0}"
2060,1,5 RED - 4 BLUE,4 BLUE - 5 RED,"{0: 0, 1: 1, 2: 1}"
2061,1,5 RED - 4 BLUE,4 BLUE - 5 RED,"{0: 0, 1: 1, 2: 1}"
2062,1,5 RED - 4 BLUE,4 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2063,1,5 RED - 4 BLUE,4 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2064,0,5 RED - 1 BLUE,5 RED - 1 BLUE,"{0: 1, 1: 1, 2: 0}"
2065,0,5 RED - 1 BLUE,5 RED - 1 BLUE,"{0: 1, 1: 1, 2: 0}"
2066,0,5 RED - 1 BLUE,5 RED - 1 BLUE,"{0: 2, 1: 0, 2: 0}"
2067,0,5 RED - 1 BLUE,5 RED - 1 BLUE,"{0: 1, 1: 0, 2: 1}"
2068,0,5 RED - 1 BLUE,1 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2069,0,5 RED - 1 BLUE,1 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2070,0,5 RED - 1 BLUE,1 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2071,0,5 RED - 1 BLUE,1 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2072,1,5 RED - 1 BLUE,5 RED - 1 BLUE,"{0: 0, 1: 2, 2: 0}"
2073,1,5 RED - 1 BLUE,5 RED - 1 BLUE,"{0: 0, 1: 2, 2: 0}"
2074,1,5 RED - 1 BLUE,5 RED - 1 BLUE,"{0: 0, 1: 2, 2: 0}"
2075,1,5 RED - 1 BLUE,5 RED - 1 BLUE,"{0: 0, 1: 2, 2: 0}"
2076,1,5 RED - 1 BLUE,1 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2077,1,5 RED - 1 BLUE,1 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2078,1,5 RED - 1 BLUE,1 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2079,1,5 RED - 1 BLUE,1 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2080,0,5 RED - 8 BLUE,5 RED - 8 BLUE,"{0: 0, 1: 2, 2: 0}"
2081,0,5 RED - 8 BLUE,5 RED - 8 BLUE,"{0: 0, 1: 2, 2: 0}"
2082,0,5 RED - 8 BLUE,5 RED - 8 BLUE,"{0: 0, 1: 2, 2: 0}"
2083,0,5 RED - 8 BLUE,5 RED - 8 BLUE,"{0: 0, 1: 2, 2: 0}"
2084,0,5 RED - 8 BLUE,8 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2085,0,5 RED - 8 BLUE,8 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2086,0,5 RED - 8 BLUE,8 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2087,0,5 RED - 8 BLUE,8 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2088,1,5 RED - 8 BLUE,5 RED - 8 BLUE,"{0: 1, 1: 1, 2: 0}"
2089,1,5 RED - 8 BLUE,5 RED - 8 BLUE,"{0: 1, 1: 1, 2: 0}"
2090,1,5 RED - 8 BLUE,5 RED - 8 BLUE,"{0: 1, 1: 1, 2: 0}"
2091,1,5 RED - 8 BLUE,5 RED - 8 BLUE,"{0: 1, 1: 1, 2: 0}"
2092,1,5 RED - 8 BLUE,8 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2093,1,5 RED - 8 BLUE,8 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2094,1,5 RED - 8 BLUE,8 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2095,1,5 RED - 8 BLUE,8 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2096,0,5 RED - 7 BLUE,5 RED - 7 BLUE,"{0: 1, 1: 1, 2: 0}"
2097,0,5 RED - 7 BLUE,5 RED - 7 BLUE,"{0: 1, 1: 1, 2: 0}"
2098,0,5 RED - 7 BLUE,5 RED - 7 BLUE,"{0: 2, 1: 0, 2: 0}"
2099,0,5 RED - 7 BLUE,5 RED - 7 BLUE,"{0: 2, 1: 0, 2: 0}"
2100,0,5 RED - 7 BLUE,7 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2101,0,5 RED - 7 BLUE,7 BLUE - 5 RED,"{0: 1, 1: 0, 2: 1}"
2102,0,5 RED - 7 BLUE,7 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2103,0,5 RED - 7 BLUE,7 BLUE - 5 RED,"{0: 1, 1: 0, 2: 1}"
2104,1,5 RED - 7 BLUE,5 RED - 7 BLUE,"{0: 0, 1: 1, 2: 1}"
2105,1,5 RED - 7 BLUE,5 RED - 7 BLUE,"{0: 0, 1: 1, 2: 1}"
2106,1,5 RED - 7 BLUE,5 RED - 7 BLUE,"{0: 1, 1: 1, 2: 0}"
2107,1,5 RED - 7 BLUE,5 RED - 7 BLUE,"{0: 1, 1: 1, 2: 0}"
2108,1,5 RED - 7 BLUE,7 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2109,1,5 RED - 7 BLUE,7 BLUE - 5 RED,"{0: 0, 1: 1, 2: 1}"
2110,1,5 RED - 7 BLUE,7 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2111,1,5 RED - 7 BLUE,7 BLUE - 5 RED,"{0: 0, 1: 1, 2: 1}"
2112,0,5 RED - 6 BLUE,5 RED - 6 BLUE,"{0: 1, 1: 1, 2: 0}"
2113,0,5 RED - 6 BLUE,5 RED - 6 BLUE,"{0: 1, 1: 1, 2: 0}"
2114,0,5 RED - 6 BLUE,5 RED - 6 BLUE,"{0: 2, 1: 0, 2: 0}"
2115,0,5 RED - 6 BLUE,5 RED - 6 BLUE,"{0: 2, 1: 0, 2: 0}"
2116,0,5 RED - 6 BLUE,6 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2117,0,5 RED - 6 BLUE,6 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2118,0,5 RED - 6 BLUE,6 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2119,0,5 RED - 6 BLUE,6 BLUE - 5 RED,"{0: 1, 1: 1, 2: 0}"
2120,1,5 RED - 6 BLUE,5 RED - 6 BLUE,"{0: 2, 1: 0, 2: 0}"
2121,1,5 RED - 6 BLUE,5 RED - 6 BLUE,"{0: 1, 1: 0, 2: 1}"
2122,1,5 RED - 6 BLUE,5 RED - 6 BLUE,"{0: 2, 1: 0, 2: 0}"
2123,1,5 RED - 6 BLUE,5 RED - 6 BLUE,"{0: 1, 1: 0, 2: 1}"
2124,1,5 RED - 6 BLUE,6 BLUE - 5 RED,"{0: 1, 1: 0, 2: 1}"
2125,1,5 RED - 6 BLUE,6 BLUE - 5 RED,"{0: 1, 1: 0, 2: 1}"
2126,1,5 RED - 6 BLUE,6 BLUE - 5 RED,"{0: 1, 1: 0, 2: 1}"
2127,1,5 RED - 6 BLUE,6 BLUE - 5 RED,"{0: 1, 1: 0, 2: 1}"
2128,0,Jester - 5 BLUE,Jester - 5 BLUE,"{0: 0, 1: 0, 2: 2}"
2129,0,Jester - 5 BLUE,Jester - 5 BLUE,"{0: 0, 1: 0, 2: 2}"
2130,0,Jester - 5 BLUE,Jester - 5 BLUE,"{0: 0, 1: 0, 2: 2}"
2131,0,Jester - 5 BLUE,Jester - 5 BLUE,"{0: 0, 1: 0, 2: 2}"
2132,0,Jester - 5 BLUE,5 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2133,0,Jester - 5 BLUE,5 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2134,0,Jester - 5 BLUE,5 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2135,0,Jester - 5 BLUE,5 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2136,1,Jester - 5 BLUE,Jester - 5 BLUE,"{0: 0, 1: 0, 2: 2}"
2137,1,Jester - 5 BLUE,Jester - 5 BLUE,"{0: 0, 1: 0, 2: 2}"
2138,1,Jester - 5 BLUE,Jester - 5 BLUE,"{0: 0, 1: 0, 2: 2}"
2139,1,Jester - 5 BLUE,Jester - 5 BLUE,"{0: 0, 1: 0, 2: 2}"
2140,1,Jester - 5 BLUE,5 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2141,1,Jester - 5 BLUE,5 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2142,1,Jester - 5 BLUE,5 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2143,1,Jester - 5 BLUE,5 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2144,0,Jester - 11 BLUE,Jester - 11 BLUE,"{0: 0, 1: 0, 2: 2}"
2145,0,Jester - 11 BLUE,Jester - 11 BLUE,"{0: 0, 1: 0, 2: 2}"
2146,0,Jester - 11 BLUE,Jester - 11 BLUE,"{0: 0, 1: 2, 2: 0}"
2147,0,Jester - 11 BLUE,Jester - 11 BLUE,"{0: 0, 1: 1, 2: 1}"
2148,0,Jester - 11 BLUE,11 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2149,0,Jester - 11 BLUE,11 BLUE - Jester,"{0: 1, 1: 0, 2: 1}"
2150,0,Jester - 11 BLUE,11 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2151,0,Jester - 11 BLUE,11 BLUE - Jester,"{0: 1, 1: 0, 2: 1}"
2152,1,Jester - 11 BLUE,Jester - 11 BLUE,"{0: 0, 1: 0, 2: 2}"
2153,1,Jester - 11 BLUE,Jester - 11 BLUE,"{0: 0, 1: 0, 2: 2}"
2154,1,Jester - 11 BLUE,Jester - 11 BLUE,"{0: 0, 1: 0, 2: 2}"
2155,1,Jester - 11 BLUE,Jester - 11 BLUE,"{0: 0, 1: 0, 2: 2}"
2156,1,Jester - 11 BLUE,11 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2157,1,Jester - 11 BLUE,11 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2158,1,Jester - 11 BLUE,11 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2159,1,Jester - 11 BLUE,11 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2160,0,Jester - 10 BLUE,Jester - 10 BLUE,"{0: 0, 1: 2, 2: 0}"
2161,0,Jester - 10 BLUE,Jester - 10 BLUE,"{0: 0, 1: 2, 2: 0}"
2162,0,Jester - 10 BLUE,Jester - 10 BLUE,"{0: 1, 1: 1, 2: 0}"
2163,0,Jester - 10 BLUE,Jester - 10 BLUE,"{0: 1, 1: 1, 2: 0}"
2164,0,Jester - 10 BLUE,10 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2165,0,Jester - 10 BLUE,10 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2166,0,Jester - 10 BLUE,10 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2167,0,Jester - 10 BLUE,10 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2168,1,Jester - 10 BLUE,Jester - 10 BLUE,"{0: 0, 1: 2, 2: 0}"
2169,1,Jester - 10 BLUE,Jester - 10 BLUE,"{0: 0, 1: 2, 2: 0}"
2170,1,Jester - 10 BLUE,Jester - 10 BLUE,"{0: 0, 1: 2, 2: 0}"
2171,1,Jester - 10 BLUE,Jester - 10 BLUE,"{0: 0, 1: 2, 2: 0}"
2172,1,Jester - 10 BLUE,10 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2173,1,Jester - 10 BLUE,10 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2174,1,Jester - 10 BLUE,10 BLUE - Jester,"{0: 0, 1: 2, 2: 0}"
2175,1,Jester - 10 BLUE,10 BLUE - Jester,"{0: 0, 1: 2, 2: 0}"
2176,0,Jester - 3 BLUE,Jester - 3 BLUE,"{0: 0, 1: 2, 2: 0}"
2177,0,Jester - 3 BLUE,Jester - 3 BLUE,"{0: 0, 1: 2, 2: 0}"
2178,0,Jester - 3 BLUE,Jester - 3 BLUE,"{0: 0, 1: 2, 2: 0}"
2179,0,Jester - 3 BLUE,Jester - 3 BLUE,"{0: 0, 1: 2, 2: 0}"
2180,0,Jester - 3 BLUE,3 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2181,0,Jester - 3 BLUE,3 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2182,0,Jester - 3 BLUE,3 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2183,0,Jester - 3 BLUE,3 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2184,1,Jester - 3 BLUE,Jester - 3 BLUE,"{0: 1, 1: 1, 2: 0}"
2185,1,Jester - 3 BLUE,Jester - 3 BLUE,"{0: 1, 1: 1, 2: 0}"
2186,1,Jester - 3 BLUE,Jester - 3 BLUE,"{0: 0, 1: 2, 2: 0}"
2187,1,Jester - 3 BLUE,Jester - 3 BLUE,"{0: 0, 1: 2, 2: 0}"
2188,1,Jester - 3 BLUE,3 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2189,1,Jester - 3 BLUE,3 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2190,1,Jester - 3 BLUE,3 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2191,1,Jester - 3 BLUE,3 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2192,0,Jester - 13 BLUE,Jester - 13 BLUE,"{0: 0, 1: 2, 2: 0}"
2193,0,Jester - 13 BLUE,Jester - 13 BLUE,"{0: 0, 1: 2, 2: 0}"
2194,0,Jester - 13 BLUE,Jester - 13 BLUE,"{0: 0, 1: 2, 2: 0}"
2195,0,Jester - 13 BLUE,Jester - 13 BLUE,"{0: 0, 1: 2, 2: 0}"
2196,0,Jester - 13 BLUE,13 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2197,0,Jester - 13 BLUE,13 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2198,0,Jester - 13 BLUE,13 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2199,0,Jester - 13 BLUE,13 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2200,1,Jester - 13 BLUE,Jester - 13 BLUE,"{0: 0, 1: 2, 2: 0}"
2201,1,Jester - 13 BLUE,Jester - 13 BLUE,"{0: 0, 1: 2, 2: 0}"
2202,1,Jester - 13 BLUE,Jester - 13 BLUE,"{0: 0, 1: 2, 2: 0}"
2203,1,Jester - 13 BLUE,Jester - 13 BLUE,"{0: 0, 1: 2, 2: 0}"
2204,1,Jester - 13 BLUE,13 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2205,1,Jester - 13 BLUE,13 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2206,1,Jester - 13 BLUE,13 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2207,1,Jester - 13 BLUE,13 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2208,0,Jester - 2 BLUE,Jester - 2 BLUE,"{0: 0, 1: 0, 2: 2}"
2209,0,Jester - 2 BLUE,Jester - 2 BLUE,"{0: 0, 1: 1, 2: 1}"
2210,0,Jester - 2 BLUE,Jester - 2 BLUE,"{0: 0, 1: 0, 2: 2}"
2211,0,Jester - 2 BLUE,Jester - 2 BLUE,"{0: 0, 1: 1, 2: 1}"
2212,0,Jester - 2 BLUE,2 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2213,0,Jester - 2 BLUE,2 BLUE - Jester,"{0: 1, 1: 0, 2: 1}"
2214,0,Jester - 2 BLUE,2 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2215,0,Jester - 2 BLUE,2 BLUE - Jester,"{0: 1, 1: 0, 2: 1}"
2216,1,Jester - 2 BLUE,Jester - 2 BLUE,"{0: 0, 1: 2, 2: 0}"
2217,1,Jester - 2 BLUE,Jester - 2 BLUE,"{0: 0, 1: 2, 2: 0}"
2218,1,Jester - 2 BLUE,Jester - 2 BLUE,"{0: 0, 1: 2, 2: 0}"
2219,1,Jester - 2 BLUE,Jester - 2 BLUE,"{0: 0, 1: 2, 2: 0}"
2220,1,Jester - 2 BLUE,2 BLUE - Jester,"{0: 0, 1: 2, 2: 0}"
2221,1,Jester - 2 BLUE,2 BLUE - Jester,"{0: 0, 1: 2, 2: 0}"
2222,1,Jester - 2 BLUE,2 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2223,1,Jester - 2 BLUE,2 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2224,0,Jester - 9 BLUE,Jester - 9 BLUE,"{0: 0, 1: 2, 2: 0}"
2225,0,Jester - 9 BLUE,Jester - 9 BLUE,"{0: 0, 1: 2, 2: 0}"
2226,0,Jester - 9 BLUE,Jester - 9 BLUE,"{0: 0, 1: 2, 2: 0}"
2227,0,Jester - 9 BLUE,Jester - 9 BLUE,"{0: 0, 1: 2, 2: 0}"
2228,0,Jester - 9 BLUE,9 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2229,0,Jester - 9 BLUE,9 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2230,0,Jester - 9 BLUE,9 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2231,0,Jester - 9 BLUE,9 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2232,1,Jester - 9 BLUE,Jester - 9 BLUE,"{0: 0, 1: 2, 2: 0}"
2233,1,Jester - 9 BLUE,Jester - 9 BLUE,"{0: 0, 1: 2, 2: 0}"
2234,1,Jester - 9 BLUE,Jester - 9 BLUE,"{0: 1, 1: 1, 2: 0}"
2235,1,Jester - 9 BLUE,Jester - 9 BLUE,"{0: 1, 1: 1, 2: 0}"
2236,1,Jester - 9 BLUE,9 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2237,1,Jester - 9 BLUE,9 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2238,1,Jester - 9 BLUE,9 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2239,1,Jester - 9 BLUE,9 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2240,0,Jester - 12 BLUE,Jester - 12 BLUE,"{0: 0, 1: 2, 2: 0}"
2241,0,Jester - 12 BLUE,Jester - 12 BLUE,"{0: 0, 1: 2, 2: 0}"
2242,0,Jester - 12 BLUE,Jester - 12 BLUE,"{0: 1, 1: 1, 2: 0}"
2243,0,Jester - 12 BLUE,Jester - 12 BLUE,"{0: 1, 1: 1, 2: 0}"
2244,0,Jester - 12 BLUE,12 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2245,0,Jester - 12 BLUE,12 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2246,0,Jester - 12 BLUE,12 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2247,0,Jester - 12 BLUE,12 BLUE - Jester,"{0: 1, 1: 1, 2: 0}"
2248,1,Jester - 12 BLUE,Jester - 12 BLUE,"{0: 0, 1: 1, 2: 1}"
2249,1,Jester - 12 BLUE,Jester - 12 BLUE,"{0: 0, 1: 1, 2: 1}"
2250,1,Jester - 12 BLUE,Jester - 12 BLUE,"{0: 0, 1: 1, 2: 1}"
2251,1,Jester - 12 BLUE,Jester - 12 BLUE,"{0: 0, 1: 0, 2: 2}"
2252,1,Jester - 12 BLUE,12 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2253,1,Jester - 12 BLUE,12 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2254,1,Jester - 12 BLUE,12 BLUE - Jester,"{0: 0, 1: 1, 2: 1}"
2255,1,Jester - 12 BLUE,12 BLUE - Jester,"{0: 0, 1: 1, 2: 1}"
2256,0,Jester - 4 BLUE,Jester - 4 BLUE,"{0: 0, 1: 0, 2: 2}"
2257,0,Jester - 4 BLUE,Jester - 4 BLUE,"{0: 0, 1: 0, 2: 2}"
2258,0,Jester - 4 BLUE,Jester - 4 BLUE,"{0: 0, 1: 0, 2: 2}"
2259,0,Jester - 4 BLUE,Jester - 4 BLUE,"{0: 0, 1: 0, 2: 2}"
2260,0,Jester - 4 BLUE,4 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2261,0,Jester - 4 BLUE,4 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2262,0,Jester - 4 BLUE,4 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2263,0,Jester - 4 BLUE,4 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2264,1,Jester - 4 BLUE,Jester - 4 BLUE,"{0: 0, 1: 0, 2: 2}"
2265,1,Jester - 4 BLUE,Jester - 4 BLUE,"{0: 0, 1: 0, 2: 2}"
2266,1,Jester - 4 BLUE,Jester - 4 BLUE,"{0: 0, 1: 0, 2: 2}"
2267,1,Jester - 4 BLUE,Jester - 4 BLUE,"{0: 0, 1: 0, 2: 2}"
2268,1,Jester - 4 BLUE,4 BLUE - Jester,"{0: 1, 1: 0, 2: 1}"
2269,1,Jester - 4 BLUE,4 BLUE - Jester,"{0: 1, 1: 0, 2: 1}"
2270,1,Jester - 4 BLUE,4 BLUE - Jester,"{0: 1, 1: 0, 2: 1}"
2271,1,Jester - 4 BLUE,4 BLUE - Jester,"{0: 1, 1: 0, 2: 1}"
2272,0,Jester - 1 BLUE,Jester - 1 BLUE,"{0: 0, 1: 1, 2: 1}"
2273,0,Jester - 1 BLUE,Jester - 1 BLUE,"{0: 0, 1: 1, 2: 1}"
2274,0,Jester - 1 BLUE,Jester - 1 BLUE,"{0: 0, 1: 0, 2: 2}"
2275,0,Jester - 1 BLUE,Jester - 1 BLUE,"{0: 0, 1: 0, 2: 2}"
2276,0,Jester - 1 BLUE,1 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
2277,0,Jester - 1 BLUE,1 BLUE - Jester,"{0: 0, 1: 0, 2: 2}"
